"image_name","hex","chroma","model","status","response_hex","error_cromatic"
"0F0E2D.png","0F0E2D",0.169934179738304,"gpt-4o","ok","0A0A1E",16.3095064303001
"0F44B3.png","0F44B3",0.516639070151261,"gpt-4o","ok","2A3D9C",36.1524549650504
"0F5045.png","0F5045",0.169782074277861,"gpt-4o","ok","0A403D",18.5741756210067
"0F61D2.png","0F61D2",0.506328168571443,"gpt-4o","ok","3366CC",36.8374809127877
"0F7825.png","0F7825",0.43614278387341,"gpt-4o","ok","008000",40.7185461430047
"0FD546.png","0FD546",0.677965160430412,"gpt-4o","ok","00FF00",83
"101546.png","101546",0.267057133523587,"gpt-4o","ok","000080",63.7259758654193
"10A95B.png","10A95B",0.463270851017137,"gpt-4o","ok","00A050",21.4009345590327
"10F265.png","10F265",0.696539370344098,"gpt-4o","ok","00FF80",33.9705755029261
"1132CB.png","1132CB",0.700141193219755,"gpt-4o","ok","0000FF",74.1147758547511
"11632E.png","11632E",0.32346948511466,"gpt-4o","ok","267F3C",37.6961536499415
"116466.png","116466",0.175656344178327,"gpt-4o","ok","00665E",18.8944436276912
"116A56.png","116A56",0.22685192184154,"gpt-4o","ok","267360",24.9399278266799
"1197E4.png","1197E4",0.359865303427456,"gpt-4o","ok","3E97D1",48.8466989672793
"1230D1.png","1230D1",0.731468882659281,"gpt-4o","ok","0000FF",68.8767014308903
"125313.png","125313",0.339420057258473,"gpt-4o","ok","006400",31.2089730686545
"12878B.png","12878B",0.221997182983843,"gpt-4o","ok","008080",22.2261107708929
"12A84B.png","12A84B",0.506167715458159,"gpt-4o","ok","00A000",77.5435361587283
"12BC58.png","12BC58",0.542287903245475,"gpt-4o","ok","00A651",29.2745623366089
"12BEA0.png","12BEA0",0.348484884219134,"gpt-4o","ok","00BFBF",35.8608421540822
"12E41B.png","12E41B",0.800177158659076,"gpt-4o","ok","00FF00",42.2137418384109
"130DD2.png","130DD2",0.840510728912075,"gpt-4o","ok","0000FF",50.5470078244004
"131536.png","131536",0.183697295161011,"gpt-4o","ok","0F0F3D",10.0498756211209
"134FDF.png","134FDF",0.645901298806769,"gpt-4o","ok","3366CC",43.7492857084547
"135249.png","135249",0.163616436644311,"gpt-4o","ok","0A4F4F",11.2249721603218
"145CF6.png","145CF6",0.677054968806851,"gpt-4o","ok","3366CC",53.1507290636732
"14A1DA.png","14A1DA",0.305716574611521,"gpt-4o","ok","39B3E6",42.8602379834737
"14A9A4.png","14A9A4",0.275193908101387,"gpt-4o","ok","00B7BE",35.665109000254
"14C3A7.png","14C3A7",0.348678938408151,"gpt-4o","ok","00BFBF",31.4960314960472
"14C7D5.png","14C7D5",0.295771677000749,"gpt-4o","ok","3CB9CC",43.3243580448689
"15D028.png","15D028",0.722462565377979,"gpt-4o","ok","00FF00",65.1920240520265
"1604C3.png","1604C3",0.805580665056623,"gpt-4o","ok","0000FF",64.0312423743285
"1634A7.png","1634A7",0.544617100711315,"gpt-4o","ok","0000FF",104.556204980862
"166565.png","166565",0.174767374999466,"gpt-4o","ok","00665E",23.1084400165827
"16BA53.png","16BA53",0.547783169985963,"gpt-4o","ok","00FF00",110.154437041819
"170947.png","170947",0.332128168270969,"gpt-4o","ok","0B0B45",12.328828005938
"171C75.png","171C75",0.447719855855489,"gpt-4o","ok","000080",37.868192457523
"175703.png","175703",0.385570486273185,"gpt-4o","ok","267F00",42.8252262107277
"1762DB.png","1762DB",0.538363631645954,"gpt-4o","ok","3366CC",32.0156211871642
"17B935.png","17B935",0.622299891270701,"gpt-4o","ok","00FF00",90.7634287585038
"181CE6.png","181CE6",0.872802403632446,"gpt-4o","ok","0000FF",44.5533388198909
"188A3B.png","188A3B",0.436216202876555,"gpt-4o","ok","008000",64.4748012792595
"18AC75.png","18AC75",0.393679127536528,"gpt-4o","ok","2ABF8A",33.555923471125
"19026C.png","19026C",0.511020876745459,"gpt-4o","ok","000080",32.0780298646909
"19B73E.png","19B73E",0.59275285176497,"gpt-4o","ok","00FF00",98.2496819333274
"19BF28.png","19BF28",0.668127750498579,"gpt-4o","ok","00FF00",79.5047168412038
"19E866.png","19E866",0.657302914377984,"gpt-4o","ok","00FF66",33.9705755029261
"19FEAA.png","19FEAA",0.546376333541345,"gpt-4o","ok","40E0D0",62.1691241694782
"1A32F8.png","1A32F8",0.865528949308601,"gpt-4o","ok","0000FF",56.7890834580027
"1AA63F.png","1AA63F",0.529084423571174,"gpt-4o","ok","00A000",68.4178339323893
"1AF1E8.png","1AF1E8",0.364394423132396,"gpt-4o","ok","00FFFF",37.4299345444258
"1AF588.png","1AF588",0.608580611050392,"gpt-4o","ok","00FF99",32.6343377441614
"1BC4ED.png","1BC4ED",0.302570360133463,"gpt-4o","ok","00BFFF",32.832910318764
"1BD328.png","1BD328",0.729585540313581,"gpt-4o","ok","00FF00",65.3069674690228
"1BD4E4.png","1BD4E4",0.308068250873374,"gpt-4o","ok","00C8C8",40.7062648740952
"1C26A7.png","1C26A7",0.608865891974821,"gpt-4o","ok","0000FF",99.8599018625594
"1C7978.png","1C7978",0.200079789854587,"gpt-4o","ok","007C7C",28.4429253066558
"1CD5C9.png","1CD5C9",0.335497025282609,"gpt-4o","ok","00C8C8",30.886890422961
"1CE124.png","1CE124",0.777371771634853,"gpt-4o","ok","00FF00",54.5893762558247
"1D0D07.png","1D0D07",0.0592327224689287,"gpt-4o","ok","000000",32.542280190546
"1D25E6.png","1D25E6",0.84590302915413,"gpt-4o","ok","0000FF",53.2447180478965
"1D337B.png","1D337B",0.354064271971215,"gpt-4o","ok","1E2D7D",6.40312423743285
"1D37EF.png","1D37EF",0.813611579647927,"gpt-4o","ok","0000FF",64.2028036770981
"1D4836.png","1D4836",0.156750478732914,"gpt-4o","ok","1A3A2D",16.9115345252878
"1D79FD.png","1D79FD",0.570011925341979,"gpt-4o","ok","3B78D8",47.6445169982864
"1DB411.png","1DB411",0.666155178101404,"gpt-4o","ok","00FF00",82.1888070238278
"1DBB50.png","1DBB50",0.556707845146589,"gpt-4o","ok","00FF00",108.926580778064
"1E6296.png","1E6296",0.257232084882327,"gpt-4o","ok","336699",21.5870331449229
"1E6337.png","1E6337",0.280205472730222,"gpt-4o","ok","008000",69.0362223763728
"1E8856.png","1E8856",0.3394598108916,"gpt-4o","ok","2F9E6B",34.8425027803687
"1E9FAE.png","1E9FAE",0.241986728813635,"gpt-4o","ok","00A5A5",31.8904374382039
"1EA95E.png","1EA95E",0.447259644465469,"gpt-4o","ok","00A050",34.3074335968169
"1EF440.png","1EF440",0.785991173762879,"gpt-4o","ok","00FF00",71.5332090710322
"1F413B.png","1F413B",0.105792980538852,"gpt-4o","ok","1B3A2F",14.456832294801
"1FD28A.png","1FD28A",0.473460283433132,"gpt-4o","ok","2ECC71",29.7657521322744
"20413A.png","20413A",0.105795572011694,"gpt-4o","ok","0F2E2E",28.1780056072107
"2069C1.png","2069C1",0.398299158365984,"gpt-4o","ok","3366CC",22.1585198061603
"207679.png","207679",0.187563600671659,"gpt-4o","ok","2A7F7F",14.7309198626562
"20D811.png","20D811",0.770841326080755,"gpt-4o","ok","00FF00",53.2353266168247
"20ED3E.png","20ED3E",0.76750988980439,"gpt-4o","ok","00FF00",72.0555341386073
"211D89.png","211D89",0.524952669313933,"gpt-4o","ok","0000FF",125.912668147411
"21931E.png","21931E",0.538107256081722,"gpt-4o","ok","00A000",46.4542785973477
"21FFBA.png","21FFBA",0.504307804728087,"gpt-4o","ok","00FFCC",37.589892258425
"221E85.png","221E85",0.503597077247718,"gpt-4o","ok","0000FF",130.153755228192
"223706.png","223706",0.23223236913647,"gpt-4o","ok","2C2E00",14.7309198626562
"22D8F2.png","22D8F2",0.309973824657859,"gpt-4o","ok","00BFFF",44.1588043316392
"22E14F.png","22E14F",0.6896050746452,"gpt-4o","ok","00FF00",91.087869664407
"22F379.png","22F379",0.640425206637785,"gpt-4o","ok","3CB371",69.5413546028548
"233814.png","233814",0.189766385946128,"gpt-4o","ok","1A1F0F",27.0370116691915
"236D8C.png","236D8C",0.195960590433492,"gpt-4o","ok","2A7F8F",19.5448202856921
"23BE10.png","23BE10",0.6941385235257,"gpt-4o","ok","33CC33",40.9511904588865
"23E8F3.png","23E8F3",0.330492632522539,"gpt-4o","ok","00FFFF",43.5660418215839
"2404DE.png","2404DE",0.886391255342787,"gpt-4o","ok","0000FF",49
"2417A5.png","2417A5",0.655570487344887,"gpt-4o","ok","0000FF",99.6242942258564
"24435A.png","24435A",0.131493742678746,"gpt-4o","ok","2E3A47",23.2808934536456
"247ABF.png","247ABF",0.32253406270715,"gpt-4o","ok","3B83D4",32.4191301548947
"24E5F6.png","24E5F6",0.324104935339316,"gpt-4o","ok","00C8C8",65.2150289427215
"2520BD.png","2520BD",0.713846208589725,"gpt-4o","ok","0000FF",82.1522975941635
"256506.png","256506",0.415000207747647,"gpt-4o","ok","2E7D32",50.9215082258961
"25B516.png","25B516",0.65902950207266,"gpt-4o","ok","00FF00",85.609578903298
"25FE32.png","25FE32",0.83884491271637,"gpt-4o","ok","00FF00",62.2093240599832
"26384B.png","26384B",0.104482058378553,"gpt-4o","ok","1C2734",30.2985148150862
"267C34.png","267C34",0.389330755696925,"gpt-4o","ok","3B7A57",40.8656334834051
"26C630.png","26C630",0.66879882681611,"gpt-4o","ok","39C03F",24.9399278266799
"26DE20.png","26DE20",0.769781986891269,"gpt-4o","ok","00FF00",59.6405902049938
"270E1E.png","270E1E",0.123861903046058,"gpt-4o","ok","1A0A1A",14.1774468787578
"271C85.png","271C85",0.510602602578129,"gpt-4o","ok","2A1E96",17.3781471969828
"275E05.png","275E05",0.388847531070719,"gpt-4o","ok","2B6A1C",26.2488094968134
"27A5A2.png","27A5A2",0.255064609191544,"gpt-4o","ok","33C6C6",50.2891638427206
"27DE87.png","27DE87",0.522424015847328,"gpt-4o","ok","3CB371",52.6687763290548
"2812B4.png","2812B4",0.721853541742919,"gpt-4o","ok","0000FF",86.8849814409832
"282B77.png","282B77",0.376224476157574,"gpt-4o","ok","2A2A7F",8.30662386291807
"285614.png","285614",0.322625021034737,"gpt-4o","ok","2E4F1C",12.2065556157337
"28D9F4.png","28D9F4",0.308679289503754,"gpt-4o","ok","00BFFF",48.9591666595746
"290F96.png","290F96",0.621154853972077,"gpt-4o","ok","0000FF",113.714554917126
"2911F4.png","2911F4",0.936270384373713,"gpt-4o","ok","0000FF",45.7274534606947
"294B2A.png","294B2A",0.193263202134544,"gpt-4o","ok","0A2608",59.042357676502
"295B5C.png","295B5C",0.129800055214357,"gpt-4o","ok","2E5B5E",5.3851648071345
"2978B6.png","2978B6",0.295326147508491,"gpt-4o","ok","3B78B4",18.1107702762748
"29B804.png","29B804",0.682178080170734,"gpt-4o","ok","39C03F",61.6522505671934
"29E9A6.png","29E9A6",0.475123192230892,"gpt-4o","ok","3CB371",78.0128194593683
"29FE9B.png","29FE9B",0.581560601391929,"gpt-4o","ok","3EF4B0",31.3368792319848
"2A205A.png","2A205A",0.299058043844858,"gpt-4o","ok","1A0E4A",28.9136645896019
"2A6FCF.png","2A6FCF",0.427548539178375,"gpt-4o","ok","4C7BD4",36.4005494464026
"2A7E47.png","2A7E47",0.332412168287614,"gpt-4o","ok","2E8B57",21
"2AFE0D.png","2AFE0D",0.876244595495508,"gpt-4o","ok","00FF00",43.977266854592
"2B240D.png","2B240D",0.11756765952717,"gpt-4o","ok","2E2B00",15.0665191733194
"2B46AD.png","2B46AD",0.477874318359866,"gpt-4o","ok","2A3D9C",19.2613602842582
"2B4B57.png","2B4B57",0.100429348508924,"gpt-4o","ok","213743",30
"2B5AD2.png","2B5AD2",0.537269228296522,"gpt-4o","ok","3B44C4",30.5941170815567
"2B6DAC.png","2B6DAC",0.296168373368947,"gpt-4o","ok","3B75B3",19.2093727122985
"2B9703.png","2B9703",0.580726028641244,"gpt-4o","ok","00FF00",112.57886124846
"2BEB74.png","2BEB74",0.621663905092074,"gpt-4o","ok","2ADE8C",27.3130005674953
"2C0275.png","2C0275",0.529693942631235,"gpt-4o","ok","1D0F5E",30.3809150619266
"2C3B33.png","2C3B33",0.0647698595446828,"gpt-4o","ok","1E1E1E",38.4447655734822
"2C4BBE.png","2C4BBE",0.5258179549223,"gpt-4o","ok","2A3CDA",31.8276609256791
"2C731F.png","2C731F",0.407194593537635,"gpt-4o","ok","2E7D32",21.5638586528478
"2CE188.png","2CE188",0.527783557228246,"gpt-4o","ok","3CB371",53.8609320379809
"2CE953.png","2CE953",0.701776145678634,"gpt-4o","ok","00FF00",96.4831591522583
"2CF0BC.png","2CF0BC",0.441278154563361,"gpt-4o","ok","00E8C6",45.8257569495584
"2D0308.png","2D0308",0.163990827054878,"gpt-4o","ok","2B0000",8.77496438739212
"2E1510.png","2E1510",0.110583823247281,"gpt-4o","ok","2D0A0A",12.5698050899765
"2E3456.png","2E3456",0.169882383892363,"gpt-4o","ok","2F2F4F",8.66025403784439
"2E5412.png","2E5412",0.311281610219129,"gpt-4o","ok","3B5F00",24.7790233867277
"2F2456.png","2F2456",0.2577424979293,"gpt-4o","ok","1D0F3B",38.6522961801754
"2F516D.png","2F516D",0.150815565727831,"gpt-4o","ok","3B4F5F",18.5472369909914
"2FAE0C.png","2FAE0C",0.641272620997121,"gpt-4o","ok","00FF00",94.4139820153774
"2FE9ED.png","2FE9ED",0.330312992032353,"gpt-4o","ok","00FFFF",54.9272245794378
"307A6B.png","307A6B",0.200552004397277,"gpt-4o","ok","348C7D",25.7681974534502
"30859F.png","30859F",0.201868969893468,"gpt-4o","ok","3C9DAA",29
"31424E.png","31424E",0.0746995753524185,"gpt-4o","ok","2F3A45",12.2065556157337
"31678C.png","31678C",0.196852449752247,"gpt-4o","ok","3B5A73",29.8998327754521
"31BD81.png","31BD81",0.407203130746265,"gpt-4o","ok","3CB371",21.8403296678416
"324FE5.png","324FE5",0.66683263746577,"gpt-4o","ok","3B44D8",19.2613602842582
"328B55.png","328B55",0.333964728273551,"gpt-4o","ok","2F8F57",5.3851648071345
"330419.png","330419",0.188695117831257,"gpt-4o","ok","3C0A1D",11.5325625946708
"330DC9.png","330DC9",0.798340479334465,"gpt-4o","ok","0000FF",75.4055700860354
"3330E8.png","3330E8",0.809699939945668,"gpt-4o","ok","0000FF",73.7156699759284
"337E9E.png","337E9E",0.20226227868104,"gpt-4o","ok","3B83A1",9.89949493661166
"33C441.png","33C441",0.614762951129536,"gpt-4o","ok","00FF00",101.523396318287
"33EA46.png","33EA46",0.731711561829284,"gpt-4o","ok","00FF00",89.1178994366452
"33EAB2.png","33EAB2",0.440814241833658,"gpt-4o","ok","00FFBF",56.6656862660288
"347DE4.png","347DE4",0.449899495934684,"gpt-4o","ok","4C7BD4",28.9136645896019
"354CA9.png","354CA9",0.429205536503894,"gpt-4o","ok","4C5EAA",29.2232783924049
"3551CC.png","3551CC",0.554340065964087,"gpt-4o","ok","3B44CC",14.3178210632764
"359084.png","359084",0.22251691567429,"gpt-4o","ok","2E8B8B",11.0905365064094
"3590BE.png","3590BE",0.251742890851112,"gpt-4o","ok","4C91C9",25.5147016443461
"362BFF.png","362BFF",0.906486088319412,"gpt-4o","ok","3B0CF6",32.6649659421222
"363BC2.png","363BC2",0.617462135185342,"gpt-4o","ok","3B3BFF",61.2045749923974
"36439C.png","36439C",0.416948032565217,"gpt-4o","ok","4B4D9A",23.3452350598575
"36ABC8.png","36ABC8",0.246802587507665,"gpt-4o","ok","3BB9FF",56.9736781329765
"36F683.png","36F683",0.612753724765163,"gpt-4o","ok","4EF5A3",40.0124980474851
"372CB2.png","372CB2",0.619301762483192,"gpt-4o","ok","2A2B9E",23.8746727726266
"37544C.png","37544C",0.0964301207443481,"gpt-4o","ok","2F4F4F",9.89949493661166
"37E908.png","37E908",0.813295665905612,"gpt-4o","ok","39FF14",25.1396101799531
"37ECD3.png","37ECD3",0.369487495593783,"gpt-4o","ok","00F0F0",62.3056979737809
"382EE5.png","382EE5",0.804407929261263,"gpt-4o","ok","2A2BFF",29.6816441593117
"387EF0.png","387EF0",0.492875126795478,"gpt-4o","ok","4C6DB8",61.8465843842649
"3889B5.png","3889B5",0.238715111327489,"gpt-4o","ok","4A90C4",24.454038521275
"38C1B8.png","38C1B8",0.286000370163544,"gpt-4o","ok","3CB9B9",9
"38DB64.png","38DB64",0.600131737879246,"gpt-4o","ok","4EFF4E",47.5815090134813
"390935.png","390935",0.248541597695166,"gpt-4o","ok","3A003A",10.3440804327886
"394D5C.png","394D5C",0.0884106432653149,"gpt-4o","ok","3D4C5C",4.12310562561766
"39AB25.png","39AB25",0.586346054601061,"gpt-4o","ok","39A442",29.8328677803526
"39B68F.png","39B68F",0.333327926677152,"gpt-4o","ok","3CB371",30.2985148150862
"39D414.png","39D414",0.742234686208058,"gpt-4o","ok","39FF14",43
"3A2A32.png","3A2A32",0.0694404745814675,"gpt-4o","ok","2C0A2C",35.4400902933387
"3A8808.png","3A8808",0.511016843960827,"gpt-4o","ok","4CBB17",56.1248608016091
"3ADCB7.png","3ADCB7",0.373333291418206,"gpt-4o","ok","3CB371",81.1480129146734
"3AF528.png","3AF528",0.81652171098806,"gpt-4o","ok","39E600",42.731721238443
"3B6BB4.png","3B6BB4",0.330779227720632,"gpt-4o","ok","4C6DB8",17.5783958312469
"3B7FBB.png","3B7FBB",0.282609388637583,"gpt-4o","ok","4C7DBB",17.1172427686237
"3B9C8C.png","3B9C8C",0.240573148073551,"gpt-4o","ok","3E9B8A",3.74165738677394
"3BD827.png","3BD827",0.728753082017888,"gpt-4o","ok","00FF00",80.7650914690252
"3BF42C.png","3BF42C",0.807134260720762,"gpt-4o","ok","00FF00",74.4177398205562
"3C539B.png","3C539B",0.332241616893821,"gpt-4o","ok","4C5C9E",18.6010752377383
"3D0D07.png","3D0D07",0.203438096981086,"gpt-4o","ok","4A0000",19.672315572906
"3D3AA5.png","3D3AA5",0.499920216656737,"gpt-4o","ok","3A2D8E",26.5894716006167
"3D5D09.png","3D5D09",0.34932012751302,"gpt-4o","ok","5A6E1D",39.1152144312159
"3D60C8.png","3D60C8",0.464215516212325,"gpt-4o","ok","4C57A6",38.2361085886103
"3D85FE.png","3D85FE",0.517426683596525,"gpt-4o","ok","4C6DB8",75.5049667240507
"3D8EE2.png","3D8EE2",0.372409552662906,"gpt-4o","ok","4C8FD3",21.2367605815953
"3F2F2D.png","3F2F2D",0.060197852576645,"gpt-4o","ok","1D0D0D",57.7581163127746
"3F9594.png","3F9594",0.200223509863472,"gpt-4o","ok","4CA89A",23.7907545067406
"401756.png","401756",0.324704741331711,"gpt-4o","ok","2E003B",39.7743636027027
"4097E9.png","4097E9",0.365087585081613,"gpt-4o","ok","4C91D9",20.8806130178211
"40E373.png","40E373",0.580955476471037,"gpt-4o","ok","3CB371",48.2078831727758
"40E680.png","40E680",0.554947448031973,"gpt-4o","ok","48E5A3",35.9165699921359
"40F406.png","40F406",0.8397753742641,"gpt-4o","ok","66FF00",40.0124980474851
"411A3A.png","411A3A",0.200067625893444,"gpt-4o","ok","3B013C",25.7875939164553
"418298.png","418298",0.171704393045083,"gpt-4o","ok","4F8C9D",17.9164728671689
"418CCD.png","418CCD",0.301755235098874,"gpt-4o","ok","4C91C9",12.7279220613579
"4219AD.png","4219AD",0.663762808236254,"gpt-4o","ok","2A00FF",89.0224690738243
"427F9B.png","427F9B",0.17837597433984,"gpt-4o","ok","4D91A3",22.561028345357
"428867.png","428867",0.241044994773029,"gpt-4o","ok","3A7D6B",14.1774468787578
"42B6C2.png","42B6C2",0.241539067162597,"gpt-4o","ok","40C0C0",10.3923048454133
"42CD4A.png","42CD4A",0.611296915544312,"gpt-4o","ok","39E639",31.543620591175
"42CDDA.png","42CDDA",0.273915398074525,"gpt-4o","ok","3FE0E0",20.1494416796099
"432B8A.png","432B8A",0.455129001638035,"gpt-4o","ok","2E1A85",27.4772633280682
"433117.png","433117",0.150059540000445,"gpt-4o","ok","3B250F",16.4924225024706
"433BD1.png","433BD1",0.674120969431751,"gpt-4o","ok","4A3FEC",28.1780056072107
"4376E7.png","4376E7",0.490300208608246,"gpt-4o","ok","5E7DBE",49.5883050728698
"43DCC2.png","43DCC2",0.341033437757158,"gpt-4o","ok","3CB9B9",36.8103246386119
"440230.png","440230",0.266574462981462,"gpt-4o","ok","4B004B",27.9642629082191
"44C43E.png","44C43E",0.607408603347712,"gpt-4o","ok","39E639",36.0832371053374
"44D4D3.png","44D4D3",0.290352115076081,"gpt-4o","ok","00C8C8",69.9213844256534
"454796.png","454796",0.368227286976587,"gpt-4o","ok","3B2E8C",28.7228132326901
"454EA8.png","454EA8",0.412725380544658,"gpt-4o","ok","4C4F96",19.3390796058137
"456C61.png","456C61",0.124012131557203,"gpt-4o","ok","4E7F72",27.0370116691915
"45D182.png","45D182",0.46363520098212,"gpt-4o","ok","4EC5A4",37.1618083521241
"4615C0.png","4615C0",0.740120977789544,"gpt-4o","ok","2C00FF",71.3161973187017
"462935.png","462935",0.117022801385081,"gpt-4o","ok","2E0E1E",42.8252262107277
"4631CF.png","4631CF",0.706543973393464,"gpt-4o","ok","0000FF",98.0051019080129
"469A1D.png","469A1D",0.528347846062525,"gpt-4o","ok","4CBB17",34.0734500748016
"46C267.png","46C267",0.48327500535184,"gpt-4o","ok","4CAF50",30.4302481094059
"4735E7.png","4735E7",0.780939415962889,"gpt-4o","ok","4B42F5",19.5192212959431
"47399E.png","47399E",0.473026202441746,"gpt-4o","ok","4A3F99",8.36660026534076
"47AADC.png","47AADC",0.270506130507364,"gpt-4o","ok","4DA6FF",35.7351367704113
"47DA49.png","47DA49",0.655574001928776,"gpt-4o","ok","39E639",24.4131112314674
"47DC04.png","47DC04",0.766315635764048,"gpt-4o","ok","39E600",17.6635217326557
"4833C4.png","4833C4",0.655387965683846,"gpt-4o","ok","4B42C4",15.2970585407784
"486213.png","486213",0.334293378354697,"gpt-4o","ok","6B7B2B",49.254441424099
"486CB8.png","486CB8",0.339444084309948,"gpt-4o","ok","4C6FA9",15.8113883008419
"488500.png","488500",0.494022673475213,"gpt-4o","ok","6E8B3D",72.1179589284112
"48B509.png","48B509",0.642981792886182,"gpt-4o","ok","39FF14",76.3020314277412
"48E088.png","48E088",0.501687707313579,"gpt-4o","ok","3CB371",51.9422756528822
"495047.png","495047",0.0483163877570427,"gpt-4o","ok","3F3F3F",21.2837966537928
