image_name,image_kb,hex,r,g,b,chroma,model,temperature,status,response_raw,response_hex,response_r,response_g,response_b,error_cromatic,elapsed_seconds,executed_at,error_message
8FA937.png,0.28,8FA937,143,169,55,0.4420051614570112,gpt-4o,0.2,ok,#9DB33D,9DB33D,157,179,61,18.2208671582886,1.1068322658538818,2026-04-25T17:30:48,
8FA937.png,0.28,8FA937,143,169,55,0.4420051614570112,gpt-4o-mini,0.2,ok,#8DB600,8DB600,141,182,0,56.55086206239477,1.0286304950714111,2026-04-25T17:30:49,
BD939C.png,0.29,BD939C,189,147,156,0.12880911701701575,gpt-4o,0.2,ok,#C48A9A,C48A9A,196,138,154,11.575836902790224,1.0296814441680908,2026-04-25T17:37:23,
BD939C.png,0.29,BD939C,189,147,156,0.12880911701701575,gpt-4o-mini,0.2,ok,#D19AAB,D19AAB,209,154,171,25.96150997149434,1.4490175247192385,2026-04-25T17:37:25,
E86F84.png,0.28,E86F84,232,111,132,0.3738922437117436,gpt-4o,0.2,ok,#E57373,E57373,229,115,115,17.72004514666935,1.081265211105347,2026-04-25T17:43:22,
E86F84.png,0.28,E86F84,232,111,132,0.3738922437117436,gpt-4o-mini,0.2,ok,#D76B8A,D76B8A,215,107,138,18.466185312619388,0.9312314987182616,2026-04-25T17:43:23,
4C363D.png,0.29,4C363D,76,54,61,0.08304234064946586,gpt-4o,0.2,ok,#4C353C,4C353C,76,53,60,1.4142135623730951,1.801816701889038,2026-04-25T17:19:46,
4C363D.png,0.29,4C363D,76,54,61,0.08304234064946586,gpt-4o-mini,0.2,ok,#4E3B3A,4E3B3A,78,59,58,6.164414002968976,0.939579963684082,2026-04-25T17:19:47,
FC79A8.png,0.28,FC79A8,252,121,168,0.40844891890419743,gpt-4o,0.2,ok,#FF69B4,FF69B4,255,105,180,20.223748416156685,0.9706037044525146,2026-04-25T17:46:17,
FC79A8.png,0.28,FC79A8,252,121,168,0.40844891890419743,gpt-4o-mini,0.2,ok,#FF69B4,FF69B4,255,105,180,20.223748416156685,0.9225075244903564,2026-04-25T17:46:18,
4833C4.png,0.28,4833C4,72,51,196,0.6553879656838459,gpt-4o,0.2,ok,#4B3FEC,4B3FEC,75,63,236,41.86884283091664,0.8597977161407471,2026-04-25T17:18:52,
4833C4.png,0.28,4833C4,72,51,196,0.6553879656838459,gpt-4o-mini,0.2,ok,#5E5BDA,5E5BDA,94,91,218,50.67543783727971,1.0062642097473145,2026-04-25T17:18:53,
55E611.png,0.29,55E611,85,230,17,0.7757653495056952,gpt-4o,0.2,ok,#4CFF00,4CFF00,76,255,0,31.54362059117501,0.9986898899078368,2026-04-25T17:21:45,
55E611.png,0.29,55E611,85,230,17,0.7757653495056952,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,90.21640649017228,1.0843000411987305,2026-04-25T17:21:46,
1CD5C9.png,0.29,1CD5C9,28,213,201,0.33549702528260916,gpt-4o,0.2,ok,#17D1CC,17D1CC,23,209,204,7.071067811865476,1.7607004642486572,2026-04-25T17:11:29,
1CD5C9.png,0.29,1CD5C9,28,213,201,0.33549702528260916,gpt-4o-mini,0.2,ok,#00B2A9,00B2A9,0,178,169,55.072679252057455,1.0154008865356443,2026-04-25T17:11:30,
0B5373.png,0.29,0B5373,11,83,115,0.18996592140239343,gpt-4o,0.2,ok,#0A5C75,0A5C75,10,92,117,9.273618495495704,1.1237661838531494,2026-04-25T17:08:49,
0B5373.png,0.29,0B5373,11,83,115,0.18996592140239343,gpt-4o-mini,0.2,ok,#005B5B,005B5B,0,91,91,27.586228448267445,1.0152850151062012,2026-04-25T17:08:50,
06711D.png,0.29,06711D,6,113,29,0.4355129262776506,gpt-4o,0.2,ok,#007A00,007A00,0,122,0,30.95157508108432,0.939155101776123,2026-04-25T17:07:46,
06711D.png,0.29,06711D,6,113,29,0.4355129262776506,gpt-4o-mini,0.2,ok,#008000,008000,0,128,0,33.19638534539566,1.3842344284057615,2026-04-25T17:07:47,
E32FB1.png,0.28,E32FB1,227,47,177,0.6105874532468467,gpt-4o,0.2,ok,#ec1de2,EC1DE2,236,29,226,52.97169055259611,1.1221420764923096,2026-04-25T17:42:51,
E32FB1.png,0.28,E32FB1,227,47,177,0.6105874532468467,gpt-4o-mini,0.2,ok,#FF00FF,FF00FF,255,0,255,95.2732911156112,0.8613319396972656,2026-04-25T17:42:52,
08C1FB.png,0.29,08C1FB,8,193,251,0.3318227547756989,gpt-4o,0.2,ok,#00BFFF,00BFFF,0,191,255,9.16515138991168,0.9579868316650392,2026-04-25T17:08:17,
08C1FB.png,0.29,08C1FB,8,193,251,0.3318227547756989,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,0,191,255,9.16515138991168,1.0601718425750732,2026-04-25T17:08:18,
621226.png,0.29,621226,98,18,38,0.2803728872792081,gpt-4o,0.2,ok,#5F1A27,5F1A27,95,26,39,8.602325267042627,1.2269189357757568,2026-04-25T17:23:35,
621226.png,0.29,621226,98,18,38,0.2803728872792081,gpt-4o-mini,0.2,ok,#6F2C3E,6F2C3E,111,44,62,37.69615364994153,1.2117464542388916,2026-04-25T17:23:37,
87EE64.png,0.28,87EE64,135,238,100,0.5869038095787582,gpt-4o,0.2,ok,#8DF55A,8DF55A,141,245,90,13.601470508735444,2.725121259689331,2026-04-25T17:29:37,
87EE64.png,0.28,87EE64,135,238,100,0.5869038095787582,gpt-4o-mini,0.2,ok,#A8ECA8,A8ECA8,168,236,168,75.61084578286372,0.8635916709899902,2026-04-25T17:29:38,
EB976E.png,0.28,EB976E,235,151,110,0.32954902476491,gpt-4o,0.2,ok,#E59672,E59672,229,150,114,7.280109889280518,0.9246792793273926,2026-04-25T17:43:48,
EB976E.png,0.28,EB976E,235,151,110,0.32954902476491,gpt-4o-mini,0.2,ok,#D99A6C,D99A6C,217,154,108,18.35755975068582,1.0779874324798584,2026-04-25T17:43:49,
2E3456.png,0.29,2E3456,46,52,86,0.16988238389236324,gpt-4o,0.2,ok,#2C2F5C,2C2F5C,44,47,92,8.06225774829855,1.041703701019287,2026-04-25T17:14:51,
2E3456.png,0.29,2E3456,46,52,86,0.16988238389236324,gpt-4o-mini,0.2,ok,#1E1E78,1E1E78,30,30,120,43.54308211415448,1.3961663246154783,2026-04-25T17:14:53,
7A8133.png,0.28,7A8133,122,129,51,0.3197118790958577,gpt-4o,0.2,ok,#7E7E22,7E7E22,126,126,34,17.72004514666935,1.2786321640014648,2026-04-25T17:27:45,
7A8133.png,0.28,7A8133,122,129,51,0.3197118790958577,gpt-4o-mini,0.2,ok,#7F7B3A,7F7B3A,127,123,58,10.488088481701515,1.012573480606079,2026-04-25T17:27:46,
D75406.png,0.28,D75406,215,84,6,0.5855656474295287,gpt-4o,0.2,ok,#D35400,D35400,211,84,0,7.211102550927978,2.998426914215088,2026-04-25T17:40:50,
D75406.png,0.28,D75406,215,84,6,0.5855656474295287,gpt-4o-mini,0.2,ok,#C65D24,C65D24,198,93,36,35.63705936241092,1.80391812324524,2026-04-25T17:40:52,
E3AFD4.png,0.29,E3AFD4,227,175,212,0.20410981963249145,gpt-4o,0.2,ok,#D9A4CF,D9A4CF,217,164,207,15.684387141358124,1.714382886886597,2026-04-25T17:42:57,
E3AFD4.png,0.29,E3AFD4,227,175,212,0.20410981963249145,gpt-4o-mini,0.2,ok,#D8A3C1,D8A3C1,216,163,193,25.019992006393608,0.9278125762939452,2026-04-25T17:42:58,
54D323.png,0.28,54D323,84,211,35,0.6970982279228313,gpt-4o,0.2,ok,#4CAF50,4CAF50,76,175,80,58.180752831155424,1.0716402530670166,2026-04-25T17:21:29,
54D323.png,0.28,54D323,84,211,35,0.6970982279228313,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,101.07917688624102,1.0005319118499756,2026-04-25T17:21:30,
7A97D9.png,0.28,7A97D9,122,151,217,0.2803578015566087,gpt-4o,0.2,ok,#7D91D1,7D91D1,125,145,209,10.44030650891055,1.2417187690734863,2026-04-25T17:27:47,
7A97D9.png,0.28,7A97D9,122,151,217,0.2803578015566087,gpt-4o-mini,0.2,ok,#7A9BD9,7A9BD9,122,155,217,4.0,1.043632745742798,2026-04-25T17:27:48,
D1991A.png,0.28,D1991A,209,153,26,0.504837129516287,gpt-4o,0.2,ok,#D19000,D19000,209,144,0,27.51363298439521,0.8841521739959717,2026-04-25T17:39:59,
D1991A.png,0.28,D1991A,209,153,26,0.504837129516287,gpt-4o-mini,0.2,ok,#C69A2D,C69A2D,198,154,45,21.97726097583591,1.0222203731536863,2026-04-25T17:40:00,
91370C.png,0.28,91370C,145,55,12,0.41725750838632647,gpt-4o,0.2,ok,#8B3E14,8B3E14,139,62,20,12.206555615733702,1.0072550773620603,2026-04-25T17:31:12,
91370C.png,0.28,91370C,145,55,12,0.41725750838632647,gpt-4o-mini,0.2,ok,#7B3F24,7B3F24,123,63,36,33.52610922848042,0.9805409908294678,2026-04-25T17:31:13,
47AADC.png,0.28,47AADC,71,170,220,0.2705061305073641,gpt-4o,0.2,ok,#4DA6FF,4DA6FF,77,166,255,35.73513677041127,1.5278244018554688,2026-04-25T17:18:46,
47AADC.png,0.28,47AADC,71,170,220,0.2705061305073641,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,0,191,255,81.89627586160435,1.0527117252349854,2026-04-25T17:18:47,
7F5428.png,0.28,7F5428,127,84,40,0.2615458314584978,gpt-4o,0.2,ok,#7B4C20,7B4C20,123,76,32,12.0,1.0737648010253906,2026-04-25T17:28:25,
7F5428.png,0.28,7F5428,127,84,40,0.2615458314584978,gpt-4o-mini,0.2,ok,#7B4B2A,7B4B2A,123,75,42,10.04987562112089,0.9323296546936036,2026-04-25T17:28:26,
AC3A78.png,0.28,AC3A78,172,58,120,0.39855219368187045,gpt-4o,0.2,ok,#C02C82,C02C82,192,44,130,26.38181191654584,1.229946851730347,2026-04-25T17:35:12,
AC3A78.png,0.28,AC3A78,172,58,120,0.39855219368187045,gpt-4o-mini,0.2,ok,#A500B5,A500B5,165,0,181,84.4630096551147,0.8007142543792725,2026-04-25T17:35:13,
F1E68B.png,0.28,F1E68B,241,230,139,0.3467817020789143,gpt-4o,0.2,ok,#EEE68D,EEE68D,238,230,141,3.605551275463989,1.0514791011810305,2026-04-25T17:44:33,
F1E68B.png,0.28,F1E68B,241,230,139,0.3467817020789143,gpt-4o-mini,0.2,ok,#EDEBAA,EDEBAA,237,235,170,31.654383582688823,1.41707181930542,2026-04-25T17:44:35,
02ADC1.png,0.28,02ADC1,2,173,193,0.26927889810778516,gpt-4o,0.2,ok,#00B2CC,00B2CC,0,178,204,12.24744871391589,1.2143843173980713,2026-04-25T17:07:17,
02ADC1.png,0.28,02ADC1,2,173,193,0.26927889810778516,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,0,178,178,15.937377450509228,1.2253718376159668,2026-04-25T17:07:18,
0C48CD.png,0.28,0C48CD,12,72,205,0.6063107005927538,gpt-4o,0.2,ok,#1E50A2,1E50A2,30,80,162,47.29693436154187,1.0919301509857178,2026-04-25T17:08:58,
0C48CD.png,0.28,0C48CD,12,72,205,0.6063107005927538,gpt-4o-mini,0.2,ok,#0000FF,0000FF,0,0,255,88.47598544237866,2.724667549133301,2026-04-25T17:09:01,
680F58.png,0.29,680F58,104,15,88,0.36969023894578806,gpt-4o,0.2,ok,#6A1B6A,6A1B6A,106,27,106,21.72556098240043,0.9632112979888916,2026-04-25T17:24:31,
680F58.png,0.29,680F58,104,15,88,0.36969023894578806,gpt-4o-mini,0.2,ok,#6A0DAD,6A0DAD,106,13,173,85.04704580407247,0.9907913208007812,2026-04-25T17:24:32,
E6D829.png,0.29,E6D829,230,216,41,0.5962571712820736,gpt-4o,0.2,ok,#EEDD11,EEDD11,238,221,17,25.78759391645525,1.2787091732025146,2026-04-25T17:43:08,
E6D829.png,0.29,E6D829,230,216,41,0.5962571712820736,gpt-4o-mini,0.2,ok,#FFFF00,FFFF00,255,255,0,61.862751312886175,1.0430676937103271,2026-04-25T17:43:09,
D78DF5.png,0.28,D78DF5,215,141,245,0.4582231469873227,gpt-4o,0.2,ok,#C984E3,C984E3,201,132,227,24.515301344262525,1.466764211654663,2026-04-25T17:40:58,
D78DF5.png,0.28,D78DF5,215,141,245,0.4582231469873227,gpt-4o-mini,0.2,ok,#DDA0DD,DDA0DD,221,160,221,31.192947920964443,1.1058614253997805,2026-04-25T17:40:59,
5A9887.png,0.28,5A9887,90,152,135,0.1818499676361239,gpt-4o,0.2,ok,#5DA18E,5DA18E,93,161,142,11.789826122551595,1.0499615669250488,2026-04-25T17:22:29,
5A9887.png,0.28,5A9887,90,152,135,0.1818499676361239,gpt-4o-mini,0.2,ok,#009B77,009B77,0,155,119,91.4603739331958,0.9354379177093506,2026-04-25T17:22:30,
2C731F.png,0.29,2C731F,44,115,31,0.40719459353763515,gpt-4o,0.2,ok,#2E7D32,2E7D32,46,125,50,21.563858652847824,1.1171717643737793,2026-04-25T17:14:39,
2C731F.png,0.29,2C731F,44,115,31,0.40719459353763515,gpt-4o-mini,0.2,ok,#228B22,228B22,34,139,34,26.1725046566048,0.8580436706542969,2026-04-25T17:14:40,
FEC109.png,0.29,FEC109,254,193,9,0.6193517976383347,gpt-4o,0.2,ok,#F7B500,F7B500,247,181,0,16.55294535724685,2.2498579025268555,2026-04-25T17:46:39,
FEC109.png,0.29,FEC109,254,193,9,0.6193517976383347,gpt-4o-mini,0.2,ok,#FFC300,FFC300,255,195,0,9.273618495495704,0.8873429298400879,2026-04-25T17:46:40,
E9D295.png,0.29,E9D295,233,210,149,0.24806342327209105,gpt-4o,0.2,ok,#E8D39E,E8D39E,232,211,158,9.1104335791443,1.0230445861816406,2026-04-25T17:43:36,
E9D295.png,0.29,E9D295,233,210,149,0.24806342327209105,gpt-4o-mini,0.2,ok,#E4CDAF,E4CDAF,228,205,175,26.94438717061496,1.6344149112701416,2026-04-25T17:43:38,
A3D0B2.png,0.29,A3D0B2,163,208,178,0.1722750742374201,gpt-4o,0.2,ok,#A8D5BA,A8D5BA,168,213,186,10.677078252031311,0.9790549278259276,2026-04-25T17:34:16,
A3D0B2.png,0.29,A3D0B2,163,208,178,0.1722750742374201,gpt-4o-mini,0.2,ok,#A8D8B9,A8D8B9,168,216,185,11.74734012447073,1.783655881881714,2026-04-25T17:34:17,
9A8CAE.png,0.28,9A8CAE,154,140,174,0.14899291446334803,gpt-4o,0.2,ok,#9E8FB2,9E8FB2,158,143,178,6.4031242374328485,1.048236846923828,2026-04-25T17:32:46,
9A8CAE.png,0.28,9A8CAE,154,140,174,0.14899291446334803,gpt-4o-mini,0.2,ok,#A89BC8,A89BC8,168,155,200,33.12099032335839,0.96229887008667,2026-04-25T17:32:47,
52C615.png,0.28,52C615,82,198,21,0.6757544841605662,gpt-4o,0.2,ok,#66FF00,66FF00,102,255,0,63.953107821277925,1.112600564956665,2026-04-25T17:21:07,
52C615.png,0.28,52C615,82,198,21,0.6757544841605662,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,102.04900783447135,0.8440284729003906,2026-04-25T17:21:08,
D6F482.png,0.28,D6F482,214,244,130,0.43329593733039884,gpt-4o,0.2,ok,#D7F172,D7F172,215,241,114,16.30950643030009,1.08184552192688,2026-04-25T17:40:37,
D6F482.png,0.28,D6F482,214,244,130,0.43329593733039884,gpt-4o-mini,0.2,ok,#D2E6A1,D2E6A1,210,230,161,34.249087579087416,1.1845824718475342,2026-04-25T17:40:38,
8E2DC4.png,0.28,8E2DC4,142,45,196,0.6520484279698552,gpt-4o,0.2,ok,#A020F0,A020F0,160,32,240,49.28488612140643,0.9519894123077391,2026-04-25T17:30:39,
8E2DC4.png,0.28,8E2DC4,142,45,196,0.6520484279698552,gpt-4o-mini,0.2,ok,#A500B5,A500B5,165,0,181,52.716221412388805,0.9735381603240968,2026-04-25T17:30:40,
6F874A.png,0.28,6F874A,111,135,74,0.2668477767132509,gpt-4o,0.2,ok,#789048,789048,120,144,72,12.884098726725126,1.0131616592407229,2026-04-25T17:25:59,
6F874A.png,0.28,6F874A,111,135,74,0.2668477767132509,gpt-4o-mini,0.2,ok,#8F9B4A,8F9B4A,143,155,74,37.73592452822641,0.9162776470184326,2026-04-25T17:26:00,
BD38EC.png,0.28,BD38EC,189,56,236,0.7465528672337367,gpt-4o,0.2,ok,#B13EFF,B13EFF,177,62,255,23.259406699226016,1.6111738681793213,2026-04-25T17:37:21,
BD38EC.png,0.28,BD38EC,189,56,236,0.7465528672337367,gpt-4o-mini,0.2,ok,#A500B5,A500B5,165,0,181,82.0792300158816,1.0941505432128906,2026-04-25T17:37:22,
3D8EE2.png,0.28,3D8EE2,61,142,226,0.3724095526629056,gpt-4o,0.2,ok,#4A90E2,4A90E2,74,144,226,13.152946437965904,1.2345211505889893,2026-04-25T17:17:26,
3D8EE2.png,0.28,3D8EE2,61,142,226,0.3724095526629056,gpt-4o-mini,0.2,ok,#3B8ED9,3B8ED9,59,142,217,9.219544457292889,0.97212815284729,2026-04-25T17:17:27,
031284.png,0.28,031284,3,18,132,0.5575227342428954,gpt-4o,0.2,ok,#000080,000080,0,0,128,18.68154169226941,3.124577283859253,2026-04-25T17:07:25,
031284.png,0.28,031284,3,18,132,0.5575227342428954,gpt-4o-mini,0.2,ok,#00008B,00008B,0,0,139,19.544820285692065,0.9809834957122804,2026-04-25T17:07:26,
387EF0.png,0.28,387EF0,56,126,240,0.4928751267954778,gpt-4o,0.2,ok,#4A86E8,4A86E8,74,134,232,21.2602916254693,0.8981771469116211,2026-04-25T17:16:26,
387EF0.png,0.28,387EF0,56,126,240,0.4928751267954778,gpt-4o-mini,0.2,ok,#3B7EDE,3B7EDE,59,126,222,18.24828759089466,1.1745996475219729,2026-04-25T17:16:27,
15D028.png,0.29,15D028,21,208,40,0.7224625653779789,gpt-4o,0.2,ok,#00FF00,00FF00,0,255,0,65.19202405202648,0.9782204627990724,2026-04-25T17:10:27,
15D028.png,0.29,15D028,21,208,40,0.7224625653779789,gpt-4o-mini,0.2,ok,#00FF00,00FF00,0,255,0,65.19202405202648,0.8950531482696533,2026-04-25T17:10:28,
8D66B9.png,0.28,8D66B9,141,102,185,0.3739254705792015,gpt-4o,0.2,ok,#8A5EAC,8A5EAC,138,94,172,15.556349186104043,1.3769888877868652,2026-04-25T17:30:37,
8D66B9.png,0.28,8D66B9,141,102,185,0.3739254705792015,gpt-4o-mini,0.2,ok,#A77BCA,A77BCA,167,123,202,37.49666651850535,0.9569499492645264,2026-04-25T17:30:38,
4B2E5C.png,0.29,4B2E5C,75,46,92,0.23939739104494395,gpt-4o,0.2,ok,#4E2A6E,4E2A6E,78,42,110,18.68154169226941,1.0449087619781494,2026-04-25T17:19:28,
4B2E5C.png,0.29,4B2E5C,75,46,92,0.23939739104494395,gpt-4o-mini,0.2,ok,#5E4B8A,5E4B8A,94,75,138,57.60208329565867,0.9559626579284668,2026-04-25T17:19:29,
CAB896.png,0.29,CAB896,202,184,150,0.14695699897053027,gpt-4o,0.2,ok,#D3BC97,D3BC97,211,188,151,9.899494936611664,1.0607991218566897,2026-04-25T17:39:02,
CAB896.png,0.29,CAB896,202,184,150,0.14695699897053027,gpt-4o-mini,0.2,ok,#D1C6A7,D1C6A7,209,198,167,23.108440016582687,0.9947144985198976,2026-04-25T17:39:03,
285614.png,0.29,285614,40,86,20,0.322625021034737,gpt-4o,0.2,ok,#2E4E1C,2E4E1C,46,78,28,12.806248474865695,1.063277244567871,2026-04-25T17:13:43,
285614.png,0.29,285614,40,86,20,0.322625021034737,gpt-4o-mini,0.2,ok,#4B8B3B,4B8B3B,75,139,59,74.53187237685633,1.1779909133911133,2026-04-25T17:13:44,
3D5D09.png,0.29,3D5D09,61,93,9,0.34932012751302005,gpt-4o,0.2,ok,#4B5D06,4B5D06,75,93,6,14.317821063276352,1.313828468322754,2026-04-25T17:17:18,
3D5D09.png,0.29,3D5D09,61,93,9,0.34932012751302005,gpt-4o-mini,0.2,ok,#4B8B3B,4B8B3B,75,139,59,69.3685807840985,0.9567923545837402,2026-04-25T17:17:19,
454796.png,0.28,454796,69,71,150,0.368227286976587,gpt-4o,0.2,ok,#3F3FBF,3F3FBF,63,63,191,42.20189569201838,1.0106778144836426,2026-04-25T17:18:22,
454796.png,0.28,454796,69,71,150,0.368227286976587,gpt-4o-mini,0.2,ok,#4B0082,4B0082,75,0,130,74.00675644831355,0.8158555030822754,2026-04-25T17:18:22,
F09718.png,0.28,F09718,240,151,24,0.5641161443036874,gpt-4o,0.2,ok,#F28C28,F28C28,242,140,40,19.519221295943137,1.177145004272461,2026-04-25T17:44:26,
F09718.png,0.28,F09718,240,151,24,0.5641161443036874,gpt-4o-mini,0.2,ok,#D88F2B,D88F2B,216,143,43,31.63858403911275,0.9319326877593994,2026-04-25T17:44:27,
1634A7.png,0.28,1634A7,22,52,167,0.544617100711315,gpt-4o,0.2,ok,#1F3FBA,1F3FBA,31,63,186,23.727621035409346,1.1842341423034668,2026-04-25T17:10:31,
1634A7.png,0.28,1634A7,22,52,167,0.544617100711315,gpt-4o-mini,0.2,ok,#0033CC,0033CC,0,51,204,43.05810028322197,1.019866943359375,2026-04-25T17:10:32,
0F44B3.png,0.28,0F44B3,15,68,179,0.5166390701512614,gpt-4o,0.2,ok,#1E4EA1,1E4EA1,30,78,161,25.475478405713996,1.2554538249969482,2026-04-25T17:09:18,
