image_name,image_kb,hex,r,g,b,chroma,model,temperature,status,response_raw,response_hex,response_r,response_g,response_b,error_cromatic,elapsed_seconds,executed_at,error_message
90DFA3.png,20.87,90DFA3,144,223,163,0.31889602865839706,gpt-5,,ok,"{""r"": 168, ""g"": 217, ""b"": 179}",A8D9B3,168,217,179,29.46183972531247,1.274158954620361,2026-04-25T20:06:48,
90DFA3.png,20.87,90DFA3,144,223,163,0.31889602865839706,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,238.33170162611603,1.71392822265625,2026-04-25T20:06:50,
4B5F74.png,20.97,4B5F74,75,95,116,0.10790074742779239,gpt-5,,ok,"{""r"": 86, ""g"": 100, ""b"": 117}",566475,86,100,117,12.12435565298214,2.298061847686768,2026-04-25T20:05:42,
4B5F74.png,20.97,4B5F74,75,95,116,0.10790074742779239,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,140.71957930579526,1.2378942966461182,2026-04-25T20:05:43,
4C3D80.png,21.02,4C3D80,76,61,128,0.32065192501455525,gpt-5,,ok,"{""r"": 86, ""g"": 65, ""b"": 126}",56417E,86,65,126,10.954451150103322,1.813589334487915,2026-04-25T20:05:49,
4C3D80.png,21.02,4C3D80,76,61,128,0.32065192501455525,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,141.2267680009707,0.9493019580841064,2026-04-25T20:05:50,
5FB654.png,21.05,5FB654,95,182,84,0.4609380446316223,gpt-5,,ok,"{""r"": 108, ""g"": 173, ""b"": 83}",6CAD53,108,173,83,15.84297951775486,1.8979220390319824,2026-04-25T20:06:07,
5FB654.png,21.05,5FB654,95,182,84,0.4609380446316223,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,167.88388844674762,1.3092219829559326,2026-04-25T20:06:08,
8AEFCE.png,20.94,8AEFCE,138,239,206,0.28173795928130757,gpt-5,,ok,"{""r"": 166, ""g"": 231, ""b"": 208}",A6E7D0,166,231,208,29.189039038652847,1.565829515457153,2026-04-25T20:06:36,
8AEFCE.png,20.94,8AEFCE,138,239,206,0.28173795928130757,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,279.4870301105223,1.4489645957946775,2026-04-25T20:06:37,
6B1044.png,20.85,6B1044,107,16,68,0.3239505003500554,gpt-5,,ok,"{""r"": 128, ""g"": 40, ""b"": 80}",802850,128,40,80,34.07345007480164,1.620983362197876,2026-04-25T20:06:10,
6B1044.png,20.85,6B1044,107,16,68,0.3239505003500554,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,77.18160402582988,1.2682018280029297,2026-04-25T20:06:11,
FD80EE.png,20.44,FD80EE,253,128,238,0.5265986402404325,gpt-5,,ok,"{""r"": 228, ""g"": 137, ""b"": 206}",E489CE,228,137,206,41.593268686170845,2.2519099712371826,2026-04-25T20:08:04,
FD80EE.png,20.44,FD80EE,253,128,238,0.5265986402404325,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,267.0599183703912,1.143908977508545,2026-04-25T20:08:05,
76FA7F.png,20.67,76FA7F,118,250,127,0.5773741694488275,gpt-5,,ok,"{""r"": 160, ""g"": 230, ""b"": 170}",A0E6AA,160,230,170,63.34824385884742,2.137237787246704,2026-04-25T20:06:23,
76FA7F.png,20.67,76FA7F,118,250,127,0.5773741694488275,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,241.50569351466643,1.5531165599822998,2026-04-25T20:06:25,
E880DF.png,20.92,E880DF,232,128,223,0.4599324937528014,gpt-5,,ok,"{""r"": 214, ""g"": 136, ""b"": 198}",D688C6,214,136,198,31.827660925679098,1.535843849182129,2026-04-25T20:07:45,
E880DF.png,20.92,E880DF,232,128,223,0.4599324937528014,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,246.327018412516,1.1121842861175537,2026-04-25T20:07:46,
C556E8.png,20.88,C556E8,197,86,232,0.636673474007177,gpt-5,,ok,"{""r"": 201, ""g"": 112, ""b"": 208}",C970D0,201,112,208,35.608987629529715,1.4809346199035645,2026-04-25T20:07:05,
C556E8.png,20.88,C556E8,197,86,232,0.636673474007177,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,233.48019187931126,1.1044459342956543,2026-04-25T20:07:06,
EC83DD.png,20.71,EC83DD,236,131,221,0.4458209023208957,gpt-5,,ok,"{""r"": 216, ""g"": 126, ""b"": 196}",D87EC4,216,126,196,32.4037034920393,1.7199702262878418,2026-04-25T20:07:48,
EC83DD.png,20.71,EC83DD,236,131,221,0.4458209023208957,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,247.05060210410335,1.2049551010131836,2026-04-25T20:07:49,
D12B00.png,20.36,D12B00,209,43,0,0.6384206177736218,gpt-5,,ok,"{""r"": 221, ""g"": 69, ""b"": 31}",DD451F,221,69,31,42.20189569201838,1.4747200012207031,2026-04-25T20:07:14,
D12B00.png,20.36,D12B00,209,43,0,0.6384206177736218,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,61.53048025166064,1.1533255577087402,2026-04-25T20:07:15,
72FF80.png,20.29,72FF80,114,255,128,0.5986658335950183,gpt-5,,ok,"{""r"": 144, ""g"": 236, ""b"": 162}",90ECA2,144,236,162,49.16299421312742,1.6724519729614258,2026-04-25T20:06:16,
72FF80.png,20.29,72FF80,114,255,128,0.5986658335950183,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,246.82990094394967,1.2059929370880127,2026-04-25T20:06:18,
8610E7.png,20.84,8610E7,134,16,231,0.83635937937301,gpt-5,,ok,"{""r"": 149, ""g"": 56, ""b"": 206}",9538CE,149,56,206,49.49747468305833,1.3730895519256592,2026-04-25T20:06:33,
8610E7.png,20.84,8610E7,134,16,231,0.83635937937301,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,224.94666034418026,1.1006369590759275,2026-04-25T20:06:34,
A14BE5.png,20.94,A14BE5,161,75,229,0.6643585858596317,gpt-5,,ok,"{""r"": 164, ""g"": 109, ""b"": 196}",A46DC4,164,109,196,47.47630988187688,1.5531151294708252,2026-04-25T20:06:54,
A14BE5.png,20.94,A14BE5,161,75,229,0.6643585858596317,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,223.82805900958888,1.2517099380493164,2026-04-25T20:06:55,
E178FB.png,20.61,E178FB,225,120,251,0.5772407803009455,gpt-5,,ok,"{""r"": 216, ""g"": 150, ""b"": 220}",D896DC,216,150,220,44.06812907306141,1.63775897026062,2026-04-25T20:07:34,
E178FB.png,20.61,E178FB,225,120,251,0.5772407803009455,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,266.5745674290779,2.3327841758728027,2026-04-25T20:07:37,
82F8ED.png,20.65,82F8ED,130,248,237,0.2717796741952913,gpt-5,,ok,"{""r"": 167, ""g"": 241, ""b"": 236}",A7F1EC,167,241,236,37.66961640367472,1.7747163772583008,2026-04-25T20:06:30,
82F8ED.png,20.65,82F8ED,130,248,237,0.2717796741952913,gpt-5-mini,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,308.5465929158836,1.5040311813354492,2026-04-25T20:06:32,
