image_name,image_kb,hex,r,g,b,chroma,model,temperature,status,response_raw,response_hex,response_r,response_g,response_b,error_cromatic,elapsed_seconds,executed_at,error_message
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-5,,ok,"{""r"": 165, ""g"": 240, ""b"": 50}",A5F032,165,240,50,53.4696175411794,4.355120420455933,2026-04-26T00:10:58,
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-5.1,,ok,"{""r"": 160, ""g"": 230, ""b"": 40}",A0E628,160,230,40,40.91454509095757,2.5994529724121094,2026-04-26T00:11:00,
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-5.2,,ok,"{""r"":170,""g"":234,""b"":37}",AAEA25,170,234,37,45.880278987817846,3.564394950866699,2026-04-26T00:11:04,
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-5.4,,ok,"{""r"":156,""g"":248,""b"":7}",9CF807,156,248,7,29.0,2.905280590057373,2026-04-26T00:11:07,
88E307.png,20.68,88E307,136,227,7,0.7198172668937493,gpt-5.5,,ok,"{""r"":0,""g"":255,""b"":0}",00FF00,0,255,0,139.02877400020472,5.627504587173462,2026-04-26T00:11:12,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-5,,ok,"{""r"": 150, ""g"": 232, ""b"": 40}",96E828,150,232,40,46.400431032480725,3.658727407455444,2026-04-25T23:39:09,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-5.1,,ok,"{""r"": 140, ""g"": 220, ""b"": 20}",8CDC14,140,220,20,30.610455730027933,3.2402682304382324,2026-04-25T23:39:13,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-5.2,,ok,"{""r"":102,""g"":255,""b"":0}",66FF00,102,255,0,28.178005607210743,5.501731395721436,2026-04-25T23:39:18,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-5.4,,ok,"{""r"":127,""g"":249,""b"":8}",7FF908,127,249,8,22.38302928559939,5.818283081054688,2026-04-25T23:39:24,
71E80C.png,20.84,71E80C,113,232,12,0.7573013658251897,gpt-5.5,,ok,"{""r"":0,""g"":255,""b"":0}",00FF00,0,255,0,115.93963946813014,4.931348085403442,2026-04-25T23:39:29,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-5,,ok,"{""r"": 75, ""g"": 50, ""b"": 220}",4B32DC,75,50,220,41.41255848169731,5.737702131271362,2026-04-25T22:00:59,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-5.1,,ok,"{""r"": 43, ""g"": 44, ""b"": 201}",2B2CC9,43,44,201,55.11805511808268,1.906069040298462,2026-04-25T22:01:01,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-5.2,,ok,"{""r"":12,""g"":4,""b"":248}",0C04F8,12,4,248,57.7408001330082,2.5754852294921875,2026-04-25T22:01:04,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-5.4,,ok,"{""r"":34,""g"":24,""b"":252}",2218FC,34,24,252,27.748873851023216,3.90282678604126,2026-04-25T22:01:07,
362BFF.png,20.37,362BFF,54,43,255,0.9064860883194124,gpt-5.5,,ok,"{""r"":26,""g"":7,""b"":231}",1A07E7,26,7,231,51.536394906900505,10.666778326034546,2026-04-25T22:01:18,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-5,,ok,"{""r"": 232, ""g"": 34, ""b"": 222}",E822DE,232,34,222,29.478805945967352,3.869217872619629,2026-04-26T01:47:07,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-5.1,,ok,"{""r"": 222, ""g"": 40, ""b"": 215}",DE28D7,222,40,215,31.20897306865447,2.133894443511963,2026-04-26T01:47:09,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-5.2,,ok,"{""r"":241,""g"":24,""b"":231}",F118E7,241,24,231,31.51190251317746,2.374589443206787,2026-04-26T01:47:12,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-5.4,,ok,"{""r"": 242, ""g"": 18, ""b"": 224}",F212E0,242,18,224,28.442925306655784,5.347906112670898,2026-04-26T01:47:17,
D70ADC.png,20.94,D70ADC,215,10,220,0.7669474150923685,gpt-5.5,,ok,"{""r"":232,""g"":5,""b"":218}",E805DA,232,5,218,17.832554500127006,7.397325277328491,2026-04-26T01:47:24,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-5,,ok,"{""r"": 206, ""g"": 40, ""b"": 138}",CE288A,206,40,138,41.701318923986086,3.326124429702759,2026-04-26T01:13:14,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-5.1,,ok,"{""r"": 208, ""g"": 32, ""b"": 132}",D02084,208,32,132,36.91882988394946,1.701690435409546,2026-04-26T01:13:16,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-5.2,,ok,"{""r"":224,""g"":8,""b"":136}",E00888,224,8,136,55.52476924760696,3.918178081512451,2026-04-26T01:13:20,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-5.4,,ok,"{""r"": 233, ""g"": 18, ""b"": 113}",E91271,233,18,113,51.81698563212646,3.3774173259735107,2026-04-26T01:13:24,
B71D69.png,20.84,B71D69,183,29,105,0.4714523579528935,gpt-5.5,,ok,"{""r"":203,""g"":0,""b"":123}",CB007B,203,0,123,39.56008088970496,7.030852317810059,2026-04-26T01:13:31,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-5,,ok,"{""r"": 47, ""g"": 196, ""b"": 75}",2FC44B,47,196,75,32.77193921634788,7.016435146331787,2026-04-25T21:05:20,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-5.1,,ok,"{""r"": 12, ""g"": 191, ""b"": 78}",0CBF4E,12,191,78,12.041594578792296,1.7236168384552002,2026-04-25T21:05:22,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-5.2,,ok,"{""r"":29,""g"":227,""b"":66}",1DE342,29,227,66,46.10856753359401,4.13631272315979,2026-04-25T21:05:26,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-5.4,,ok,"{""r"": 52, ""g"": 226, ""b"": 80}",34E250,52,226,80,51.61395160225576,2.687171697616577,2026-04-25T21:05:28,
12BC58.png,20.76,12BC58,18,188,88,0.5422879032454752,gpt-5.5,,ok,"{""r"":0,""g"":204,""b"":102}",00CC66,0,204,102,27.85677655436824,11.278831958770752,2026-04-25T21:05:40,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-5,,ok,"{""r"": 120, ""g"": 197, ""b"": 196}",78C5C4,120,197,196,17.549928774784245,2.9470248222351074,2026-04-25T23:30:05,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-5.1,,ok,"{""r"": 120, ""g"": 210, ""b"": 210}",78D2D2,120,210,210,34.77067730142742,1.6842327117919922,2026-04-25T23:30:06,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-5.2,,ok,"{""r"":163,""g"":209,""b"":216}",A3D1D8,163,209,216,64.56779382943171,3.437751531600952,2026-04-25T23:30:10,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-5.4,,ok,"{""r"":170,""g"":224,""b"":226}",AAE0E2,170,224,226,81.02468759581859,3.3664865493774414,2026-04-25T23:30:13,
6EB9BC.png,20.96,6EB9BC,110,185,188,0.18049339233459324,gpt-5.5,,ok,"{""r"":91,""g"":194,""b"":190}",5BC2BE,91,194,190,21.118712081942874,7.398109436035156,2026-04-25T23:30:21,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-5,,ok,"{""r"": 155, ""g"": 170, ""b"": 60}",9BAA3C,155,170,60,22.58317958127243,3.880988121032715,2026-04-26T00:20:48,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-5.1,,ok,"{""r"": 145, ""g"": 160, ""b"": 40}",91A028,145,160,40,3.1622776601683795,1.573911190032959,2026-04-26T00:20:49,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-5.2,,ok,"{""r"":142,""g"":161,""b"":35}",8EA123,142,161,35,8.306623862918075,2.0136513710021973,2026-04-26T00:20:51,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-5.4,,ok,"{""r"": 162, ""g"": 165, ""b"": 41}",A2A529,162,165,41,18.788294228055936,3.690996646881104,2026-04-26T00:20:55,
90A02B.png,21.01,90A02B,144,160,43,0.4435889055314774,gpt-5.5,,ok,"{""r"":146,""g"":178,""b"":27}",92B21B,146,178,27,24.166091947189145,7.674623727798462,2026-04-26T00:21:03,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-5,,ok,"{""r"": 220, ""g"": 110, ""b"": 210}",DC6ED2,220,110,210,47.46577714522327,1.813704252243042,2026-04-25T20:21:34,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-5.1,,ok,"{""r"": 235, ""g"": 90, ""b"": 235}",EB5AEB,235,90,235,13.892443989449804,2.576560735702514,2026-04-25T20:27:41,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-5.2,,ok,"{""r"":255,""g"":64,""b"":255}",FF40FF,255,64,255,30.14962686336267,4.472796678543091,2026-04-26T02:21:30,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-5.4,,ok,"{""r"": 249, ""g"": 110, ""b"": 245}",F96EF5,249,110,245,21.283796653792763,3.100393056869507,2026-04-26T02:21:33,
F25AF7.png,20.57,F25AF7,242,90,247,0.6857777591196469,gpt-5.5,,ok,"{""r"":249,""g"":23,""b"":214}",F917D6,249,23,214,75.0133321483588,8.088915348052979,2026-04-26T02:21:42,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-5,,ok,"{""r"": 222, ""g"": 108, ""b"": 109}",DE6C6D,222,108,109,30.495901363953813,1.4392454624176023,2026-04-25T20:21:28,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-5.1,,ok,"{""r"": 235, ""g"": 95, ""b"": 105}",EB5F69,235,95,105,18.0,1.5720875263214111,2026-04-25T20:27:33,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-5.2,,ok,"{""r"":243,""g"":75,""b"":90}",F34B5A,243,75,90,16.401219466856727,3.2147088050842285,2026-04-26T02:07:27,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-5.4,,ok,"{""r"": 238, ""g"": 106, ""b"": 105}",EE6A69,238,106,105,27.459060435491963,3.33078408241272,2026-04-26T02:07:30,
E5535D.png,21.05,E5535D,229,83,93,0.4673828087821043,gpt-5.5,,ok,"{""r"":253,""g"":72,""b"":83}",FD4853,253,72,83,28.231188426986208,5.092294454574585,2026-04-26T02:07:36,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-5,,ok,"{""r"": 118, ""g"": 164, ""b"": 120}",76A478,118,164,120,33.61547262794322,4.331883668899536,2026-04-25T23:03:44,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-5.1,,ok,"{""r"": 120, ""g"": 170, ""b"": 120}",78AA78,120,170,120,35.58089374931439,1.939706563949585,2026-04-25T23:03:46,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-5.2,,ok,"{""r"":162,""g"":193,""b"":153}",A2C199,162,193,153,92.91931984253867,2.437288761138916,2026-04-25T23:03:49,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-5.4,,ok,"{""r"":141,""g"":190,""b"":108}",8DBE6C,141,190,108,56.471231613982,5.406256198883057,2026-04-25T23:03:54,
5BA564.png,20.94,5BA564,91,165,100,0.3421090656548074,gpt-5.5,,ok,"{""r"":77,""g"":164,""b"":119}",4DA477,77,164,119,23.62202362203543,6.22260332107544,2026-04-25T23:04:00,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-5,,ok,"{""r"": 32, ""g"": 28, ""b"": 36}",201C24,32,28,36,32.68026927673638,3.663894653320313,2026-04-25T22:07:45,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-5.1,,ok,"{""r"": 40, ""g"": 30, ""b"": 45}",281E2D,40,30,45,22.20360331117452,2.086477041244507,2026-04-25T22:07:47,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-5.2,,ok,"{""r"":9,""g"":7,""b"":12}",09070C,9,7,12,71.20393247567159,3.294447660446167,2026-04-25T22:07:50,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-5.4,,ok,"{""r"":36,""g"":29,""b"":38}",241D26,36,29,38,28.231188426986208,4.157881259918213,2026-04-25T22:07:54,
3A2A32.png,20.85,3A2A32,58,42,50,0.06944047458146752,gpt-5.5,,ok,"{""r"":0,""g"":0,""b"":0}",000000,0,0,0,87.33842224359219,6.125204086303711,2026-04-25T22:08:00,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-5,,ok,"{""r"": 235, ""g"": 45, ""b"": 150}",EB2D96,235,45,150,32.341923257592455,18.928161144256592,2026-04-26T01:50:37,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-5.1,,ok,"{""r"": 233, ""g"": 0, ""b"": 145}",E90091,233,0,145,24.535688292770594,3.0111961364746094,2026-04-26T01:50:40,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-5.2,,ok,"{""r"":244,""g"":2,""b"":164}",F402A4,244,2,164,38.65229618017538,3.3058173656463623,2026-04-26T01:50:43,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-5.4,,ok,"{""r"":250,""g"":8,""b"":139}",FA088B,250,8,139,33.896902513356586,3.6104423999786377,2026-04-26T01:50:47,
DA138D.png,20.89,DA138D,218,19,141,0.57868008443261,gpt-5.5,,ok,"{""r"":230,""g"":19,""b"":139}",E6138B,230,19,139,12.165525060596439,9.265907526016235,2026-04-26T01:50:56,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-5,,ok,"{""r"": 151, ""g"": 171, ""b"": 68}",97AB44,151,171,68,15.394804318340652,4.33214545249939,2026-04-26T00:18:35,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-5.1,,ok,"{""r"": 150, ""g"": 170, ""b"": 40}",96AA28,150,170,40,16.583123951777,2.4462904930114746,2026-04-26T00:18:38,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-5.2,,ok,"{""r"":150,""g"":189,""b"":55}",96BD37,150,189,55,21.18962010041709,2.9521493911743164,2026-04-26T00:18:41,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-5.4,,ok,"{""r"": 164, ""g"": 175, ""b"": 60}",A4AF3C,164,175,60,22.40535650240808,5.36906361579895,2026-04-26T00:18:46,
8FA937.png,21.15,8FA937,143,169,55,0.4420051614570112,gpt-5.5,,ok,"{""r"":126,""g"":176,""b"":25}",7EB019,126,176,25,35.185224171518364,7.990622043609619,2026-04-26T00:18:54,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-5,,ok,"{""r"": 200, ""g"": 155, ""b"": 162}",C89BA2,200,155,162,14.866068747318506,6.090040922164917,2026-04-26T01:18:04,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-5.1,,ok,"{""r"": 210, ""g"": 170, ""b"": 170}",D2AAAA,210,170,170,34.14674215792775,1.8332526683807373,2026-04-26T01:18:06,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-5.2,,ok,"{""r"":204,""g"":154,""b"":176}",CC9AB0,204,154,176,25.96150997149434,2.7338223457336426,2026-04-26T01:18:09,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-5.4,,ok,"{""r"": 205, ""g"": 171, ""b"": 174}",CDABAE,205,171,174,34.0,2.68035101890564,2026-04-26T01:18:11,
BD939C.png,20.96,BD939C,189,147,156,0.12880911701701575,gpt-5.5,,ok,"{""r"":194,""g"":126,""b"":139}",C27E8B,194,126,139,27.477263328068172,7.156053304672241,2026-04-26T01:18:19,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-5,,ok,"{""r"": 232, ""g"": 121, ""b"": 142}",E8798E,232,121,142,14.142135623730951,3.447673797607422,2026-04-26T02:10:30,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-5.1,,ok,"{""r"": 235, ""g"": 120, ""b"": 135}",EB7887,235,120,135,9.9498743710662,2.039607286453247,2026-04-26T02:10:32,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-5.2,,ok,"{""r"":236,""g"":139,""b"":177}",EC8BB1,236,139,177,53.150729063673246,2.837599277496338,2026-04-26T02:10:35,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-5.4,,ok,"{""r"": 247, ""g"": 129, ""b"": 151}",F78197,247,129,151,30.166206257996713,2.872074842453003,2026-04-26T02:10:38,
E86F84.png,20.99,E86F84,232,111,132,0.3738922437117436,gpt-5.5,,ok,"{""r"":251,""g"":78,""b"":105}",FB4E69,251,78,105,46.67976006793523,10.022719383239746,2026-04-26T02:10:48,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-5,,ok,"{""r"": 62, ""g"": 44, ""b"": 57}",3E2C39,62,44,57,17.663521732655695,4.276555061340332,2026-04-25T22:38:06,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-5.1,,ok,"{""r"": 85, ""g"": 55, ""b"": 75}",55374B,85,55,75,16.673332000533065,2.694108724594116,2026-04-25T22:38:08,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-5.2,,ok,"{""r"":55,""g"":20,""b"":36}",371424,55,20,36,47.138094997570704,2.9039323329925537,2026-04-25T22:38:11,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-5.4,,ok,"{""r"": 79, ""g"": 64, ""b"": 66}",4F4042,79,64,66,11.575836902790225,5.218979597091675,2026-04-25T22:38:16,
4C363D.png,20.93,4C363D,76,54,61,0.08304234064946586,gpt-5.5,,ok,"{""r"":148,""g"":42,""b"":8}",942A08,148,42,8,90.20532135079394,10.375075340270996,2026-04-25T22:38:27,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-5,,ok,"{""r"": 246, ""g"": 140, ""b"": 174}",F68CAE,246,140,174,20.808652046684813,4.984743356704712,2026-04-26T02:35:56,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-5.1,,ok,"{""r"": 250, ""g"": 120, ""b"": 170}",FA78AA,250,120,170,3.0,2.098718881607056,2026-04-26T02:35:58,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-5.2,,ok,"{""r"":248,""g"":171,""b"":204}",F8ABCC,248,171,204,61.741396161732524,2.3981449604034424,2026-04-26T02:36:00,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-5.4,,ok,"{""r"": 246, ""g"": 161, ""b"": 188}",F6A1BC,246,161,188,45.12205669071391,2.6127328872680664,2026-04-26T02:36:03,
FC79A8.png,20.7,FC79A8,252,121,168,0.40844891890419743,gpt-5.5,,ok,"{""r"":242,""g"":82,""b"":129}",F25281,242,82,129,56.05354582896607,10.795998811721802,2026-04-26T02:36:14,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-5,,ok,"{""r"": 78, ""g"": 62, ""b"": 188}",4E3EBC,78,62,188,14.866068747318506,3.6853668689727774,2026-04-25T22:28:39,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-5.1,,ok,"{""r"": 90, ""g"": 70, ""b"": 200}",5A46C8,90,70,200,26.476404589747453,1.95017409324646,2026-04-25T22:28:41,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-5.2,,ok,"{""r"":63,""g"":10,""b"":240}",3F0AF0,63,10,240,60.81118318204309,2.574889659881592,2026-04-25T22:28:44,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-5.4,,ok,"{""r"":72,""g"":49,""b"":255}",4831FF,72,49,255,59.033888572581766,5.169016122817993,2026-04-25T22:28:49,
4833C4.png,20.93,4833C4,72,51,196,0.6553879656838459,gpt-5.5,,ok,"{""r"":38,""g"":23,""b"":217}",2617D9,38,23,217,48.79549159502341,11.262539863586426,2026-04-25T22:29:00,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-5,,ok,"{""r"": 112, ""g"": 234, ""b"": 38}",70EA26,112,234,38,34.438350715445125,4.092051267623901,2026-04-25T22:55:36,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-5.1,,ok,"{""r"": 122, ""g"": 221, ""b"": 46}",7ADD2E,122,221,46,47.86439177509728,2.5452160835266118,2026-04-25T22:55:39,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-5.2,,ok,"{""r"":83,""g"":248,""b"":10}",53F80A,83,248,10,19.4164878389476,2.2663865089416504,2026-04-25T22:55:41,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-5.4,,ok,"{""r"": 119, ""g"": 248, ""b"": 8}",77F808,119,248,8,39.50949253027682,3.753337383270264,2026-04-25T22:55:45,
55E611.png,20.85,55E611,85,230,17,0.7757653495056952,gpt-5.5,,ok,"{""r"":0,""g"":255,""b"":0}",00FF00,0,255,0,90.21640649017229,4.095499753952026,2026-04-25T22:55:49,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-5,,ok,"{""r"": 50, ""g"": 230, ""b"": 215}",32E6D7,50,230,215,31.12876483254676,3.5300066471099854,2026-04-25T21:20:31,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-5.1,,ok,"{""r"": 32, ""g"": 204, ""b"": 194}",20CCC2,32,204,194,12.083045973594572,1.7954168319702148,2026-04-25T21:20:32,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-5.2,,ok,"{""r"":0,""g"":249,""b"":249}",00F9F9,0,249,249,66.2117814289874,3.5150277614593506,2026-04-25T21:20:36,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-5.4,,ok,"{""r"": 62, ""g"": 239, ""b"": 228}",3EEFE4,62,239,228,50.60632371551998,3.7224984169006343,2026-04-25T21:20:40,
1CD5C9.png,20.78,1CD5C9,28,213,201,0.33549702528260916,gpt-5.5,,ok,"{""r"":0,""g"":221,""b"":221}",00DDDD,0,221,221,35.32704346531139,8.453233480453491,2026-04-25T21:20:48,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-5,,ok,"{""r"": 22, ""g"": 95, ""b"": 132}",165F84,22,95,132,23.53720459187964,4.025813102722168,2026-04-25T20:55:31,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-5.1,,ok,"{""r"": 13, ""g"": 79, ""b"": 112}",0D4F70,13,79,112,5.385164807134504,1.8771417140960691,2026-04-25T20:55:33,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-5.2,,ok,"{""r"":0,""g"":53,""b"":79}",00354F,0,53,79,48.13522618623496,4.08381462097168,2026-04-25T20:55:37,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-5.4,,ok,"{""r"": 9, ""g"": 51, ""b"": 99}",093363,9,51,99,35.832945734337834,2.918250322341919,2026-04-25T20:55:40,
0B5373.png,20.77,0B5373,11,83,115,0.18996592140239343,gpt-5.5,,ok,"{""r"":0,""g"":47,""b"":56}",002F38,0,47,56,69.98571282769076,10.382049798965454,2026-04-25T20:55:50,
06711D.png,20.7,06711D,6,113,29,0.4355129262776506,gpt-5,,ok,"{""r"": 28, ""g"": 163, ""b"": 42}",1CA32A,28,163,42,56.15158056546583,4.403212308883667,2026-04-25T20:45:36,
06711D.png,20.7,06711D,6,113,29,0.4355129262776506,gpt-5.1,,ok,"{""r"": 5, ""g"": 130, ""b"": 5}",058205,5,130,5,29.427877939124322,1.9088191986083984,2026-04-25T20:45:38,
06711D.png,20.7,06711D,6,113,29,0.4355129262776506,gpt-5.2,,ok,"{""r"":15,""g"":139,""b"":15}",0F8B0F,15,139,15,30.870698080866262,2.815546751022339,2026-04-25T20:45:41,
