image_name,model,temperature,status,response_raw,response_hex,error_message,elapsed_seconds,executed_at
90DFA3.png,gpt-5,,ok,"{""r"": 167, ""g"": 221, ""b"": 180}",A7DDB4,,1.820196390151977,2026-04-25T20:20:31
97AD0B.png,gpt-5,,ok,"{""r"": 151, ""g"": 168, ""b"": 36}",97A824,,1.2793364524841309,2026-04-25T20:20:33
A14BE5.png,gpt-5,,ok,"{""r"": 162, ""g"": 102, ""b"": 196}",A266C4,,1.627485275268555,2026-04-25T20:20:35
A8FDF0.png,gpt-5,,ok,"{""r"": 180, ""g"": 245, ""b"": 240}",B4F5F0,,23.814712524414062,2026-04-25T20:20:59
BF0577.png,gpt-5,,ok,"{""r"": 199, ""g"": 18, ""b"": 122}",C7127A,,1.970468521118164,2026-04-25T20:21:01
C3EBA4.png,gpt-5,,ok,"{""r"": 195, ""g"": 235, ""b"": 180}",C3EBB4,,2.0369131565093994,2026-04-25T20:21:03
C556E8.png,gpt-5,,ok,"{""r"": 197, ""g"": 114, ""b"": 204}",C572CC,,1.5629031658172607,2026-04-25T20:21:05
C7DBE4.png,gpt-5,,ok,"{""r"": 206, ""g"": 226, ""b"": 231}",CEE2E7,,2.927170753479004,2026-04-25T20:21:08
C9B07E.png,gpt-5,,ok,"{""r"": 198, ""g"": 173, ""b"": 127}",C6AD7F,,1.785611867904663,2026-04-25T20:21:10
D12B00.png,gpt-5,,ok,"{""r"": 206, ""g"": 62, ""b"": 22}",CE3E16,,1.612483024597168,2026-04-25T20:21:12
D404FE.png,gpt-5,,ok,"{""r"": 197, ""g"": 67, ""b"": 201}",C543C9,,1.95168685913086,2026-04-25T20:21:14
D97D2F.png,gpt-5,,ok,"{""r"": 205, ""g"": 130, ""b"": 70}",CD8246,,2.815789222717285,2026-04-25T20:21:17
DA0A69.png,gpt-5,,ok,"{""r"": 221, ""g"": 46, ""b"": 120}",DD2E78,,1.5458042621612549,2026-04-25T20:21:19
DB57F3.png,gpt-5,,ok,"{""r"": 194, ""g"": 120, ""b"": 201}",C278C9,,1.476715326309204,2026-04-25T20:21:20
E05C6A.png,gpt-5,,ok,"{""r"": 223, ""g"": 114, ""b"": 118}",DF7276,,1.785210371017456,2026-04-25T20:21:22
E178FB.png,gpt-5,,ok,"{""r"": 206, ""g"": 138, ""b"": 222}",CE8ADE,,1.6111254692077637,2026-04-25T20:21:24
E485BA.png,gpt-5,,ok,"{""r"": 217, ""g"": 137, ""b"": 167}",D989A7,,1.6550920009613037,2026-04-25T20:21:26
E5535D.png,gpt-5,,ok,"{""r"": 222, ""g"": 108, ""b"": 109}",DE6C6D,,1.4392454624176023,2026-04-25T20:21:28
E880DF.png,gpt-5,,ok,"{""r"": 214, ""g"": 142, ""b"": 192}",D68EC0,,1.8077847957611084,2026-04-25T20:21:30
EC83DD.png,gpt-5,,ok,"{""r"": 220, ""g"": 140, ""b"": 200}",DC8CC8,,1.7669003009796145,2026-04-25T20:21:32
F25AF7.png,gpt-5,,ok,"{""r"": 220, ""g"": 110, ""b"": 210}",DC6ED2,,1.813704252243042,2026-04-25T20:21:34
F47C38.png,gpt-5,,ok,"{""r"": 232, ""g"": 135, ""b"": 78}",E8874E,,1.9449012279510496,2026-04-25T20:21:36
F7D00D.png,gpt-5,,ok,"{""r"": 234, ""g"": 201, ""b"": 41}",EAC929,,1.5978970527648926,2026-04-25T20:21:38
FD80EE.png,gpt-5,,ok,"{""r"": 221, ""g"": 133, ""b"": 207}",DD85CF,,2.873077392578125,2026-04-25T20:21:41
FE78D4.png,gpt-5,,ok,"{""r"": 232, ""g"": 133, ""b"": 182}",E885B6,,2.006022930145264,2026-04-25T20:21:43
00F4D0.png,gpt-5.1,,ok,"{""r"": 0, ""g"": 239, ""b"": 212}",00EFD4,,1.6528983116149902,2026-04-25T20:26:06
12878B.png,gpt-5.1,,ok,"{""r"": 19, ""g"": 140, ""b"": 142}",138C8E,,1.85501766204834,2026-04-25T20:26:08
14A1DA.png,gpt-5.1,,ok,"{""r"": 40, ""g"": 170, ""b"": 220}",28AADC,,1.2047553062438965,2026-04-25T20:26:09
31424E.png,gpt-5.1,,ok,"{""r"": 42, ""g"": 52, ""b"": 70}",2A3446,,2.1988000869750977,2026-04-25T20:26:14
4B5F74.png,gpt-5.1,,ok,"{""r"": 95, ""g"": 110, ""b"": 130}",5F6E82,,1.3331851959228516,2026-04-25T20:26:15
4C57A9.png,gpt-5.1,,ok,"{""r"": 92, ""g"": 90, ""b"": 171}",5C5AAB,,2.2134759426116943,2026-04-25T20:26:22
4D9B2D.png,gpt-5.1,,ok,"{""r"": 104, ""g"": 170, ""b"": 58}",68AA3A,,3.2144582271575928,2026-04-25T20:26:25
4F5365.png,gpt-5.1,,ok,"{""r"": 120, ""g"": 120, ""b"": 120}",787878,,2.252528429031372,2026-04-25T20:26:27
50FE84.png,gpt-5.1,,ok,"{""r"": 80, ""g"": 255, ""b"": 140}",50FF8C,,1.6448476314544678,2026-04-25T20:26:29
57A19A.png,gpt-5.1,,ok,"{""r"": 96, ""g"": 156, ""b"": 150}",609C96,,1.716081142425537,2026-04-25T20:26:31
5FB654.png,gpt-5.1,,ok,"{""r"": 120, ""g"": 190, ""b"": 90}",78BE5A,,1.667539358139038,2026-04-25T20:26:32
6B1044.png,gpt-5.1,,ok,"{""r"": 140, ""g"": 20, ""b"": 90}",8C145A,,1.9749855995178225,2026-04-25T20:26:34
6C240A.png,gpt-5.1,,ok,"{""r"": 142, ""g"": 61, ""b"": 18}",8E3D12,,1.2354936599731443,2026-04-25T20:26:35
74FD88.png,gpt-5.1,,ok,"{""r"": 120, ""g"": 250, ""b"": 160}",78FAA0,,1.4061708450317385,2026-04-25T20:26:39
7F5428.png,gpt-5.1,,ok,"{""r"": 140, ""g"": 100, ""b"": 50}",8C6432,,2.9538753032684326,2026-04-25T20:26:45
8610E7.png,gpt-5.1,,ok,"{""r"": 166, ""g"": 34, ""b"": 204}",A622CC,,2.104102373123169,2026-04-25T20:26:49
8AEFCE.png,gpt-5.1,,ok,"{""r"": 150, ""g"": 255, ""b"": 240}",96FFF0,,1.800180435180664,2026-04-25T20:26:51
8CE8EB.png,gpt-5.1,,ok,"{""r"": 144, ""g"": 235, ""b"": 238}",90EBEE,,1.7417020797729492,2026-04-25T20:26:52
8CFCF2.png,gpt-5.1,,ok,"{""r"": 162, ""g"": 248, ""b"": 248}",A2F8F8,,2.402840375900269,2026-04-25T20:26:55
90DFA3.png,gpt-5.1,,ok,"{""r"": 170, ""g"": 235, ""b"": 190}",AAEBBE,,1.5748076438903809,2026-04-25T20:26:56
97AD0B.png,gpt-5.1,,ok,"{""r"": 148, ""g"": 169, ""b"": 34}",94A922,,2.0601165294647217,2026-04-25T20:26:58
A14BE5.png,gpt-5.1,,ok,"{""r"": 171, ""g"": 99, ""b"": 212}",AB63D4,,2.158724546432495,2026-04-25T20:27:01
A8FDF0.png,gpt-5.1,,ok,"{""r"": 170, ""g"": 250, ""b"": 250}",AAFAFA,,3.8652477264404297,2026-04-25T20:27:04
BF0577.png,gpt-5.1,,ok,"{""r"": 217, ""g"": 17, ""b"": 132}",D91184,,1.8806183338165283,2026-04-25T20:27:06
C3EBA4.png,gpt-5.1,,ok,"{""r"": 200, ""g"": 255, ""b"": 200}",C8FFC8,,2.107018232345581,2026-04-25T20:27:08
C556E8.png,gpt-5.1,,ok,"{""r"": 211, ""g"": 101, ""b"": 225}",D365E1,,3.154864549636841,2026-04-25T20:27:12
C7DBE4.png,gpt-5.1,,ok,"{""r"": 222, ""g"": 236, ""b"": 241}",DEECF1,,1.6959445476531982,2026-04-25T20:27:13
C9B07E.png,gpt-5.1,,ok,"{""r"": 208, ""g"": 184, ""b"": 120}",D0B878,,1.49568510055542,2026-04-25T20:27:15
D12B00.png,gpt-5.1,,ok,"{""r"": 231, ""g"": 64, ""b"": 20}",E74014,,1.7824914455413818,2026-04-25T20:27:17
D404FE.png,gpt-5.1,,ok,"{""r"": 236, ""g"": 34, ""b"": 225}",EC22E1,,1.8817102909088133,2026-04-25T20:27:18
D97D2F.png,gpt-5.1,,ok,"{""r"": 214, ""g"": 140, ""b"": 61}",D68C3D,,1.5428428649902344,2026-04-25T20:27:20
DA0A69.png,gpt-5.1,,ok,"{""r"": 230, ""g"": 24, ""b"": 120}",E61878,,1.3944740295410156,2026-04-25T20:27:21
DB57F3.png,gpt-5.1,,ok,"{""r"": 222, ""g"": 111, ""b"": 216}",DE6FD8,,1.7826011180877686,2026-04-25T20:27:23
E05C6A.png,gpt-5.1,,ok,"{""r"": 230, ""g"": 110, ""b"": 120}",E66E78,,2.09451675415039,2026-04-25T20:27:25
E178FB.png,gpt-5.1,,ok,"{""r"": 220, ""g"": 120, ""b"": 230}",DC78E6,,1.883042335510254,2026-04-25T20:27:27
E485BA.png,gpt-5.1,,ok,"{""r"": 228, ""g"": 128, ""b"": 182}",E480B6,,4.57059645652771,2026-04-25T20:27:32
E5535D.png,gpt-5.1,,ok,"{""r"": 235, ""g"": 95, ""b"": 105}",EB5F69,,1.5720875263214111,2026-04-25T20:27:33
F25AF7.png,gpt-5.1,,ok,"{""r"": 235, ""g"": 90, ""b"": 235}",EB5AEB,,2.576560735702514,2026-04-25T20:27:41
F47C38.png,gpt-5.1,,ok,"{""r"": 235, ""g"": 135, ""b"": 60}",EB873C,,1.5235745906829834,2026-04-25T20:27:43
F7D00D.png,gpt-5.1,,ok,"{""r"": 237, ""g"": 205, ""b"": 25}",EDCD19,,1.412913799285889,2026-04-25T20:27:44
FD80EE.png,gpt-5.1,,ok,"{""r"": 240, ""g"": 120, ""b"": 220}",F078DC,,2.543292284011841,2026-04-25T20:27:47
FE78D4.png,gpt-5.1,,ok,"{""r"": 235, ""g"": 110, ""b"": 190}",EB6EBE,,2.382281541824341,2026-04-25T20:27:49
12878B.png,gpt-5.2,,ok,"{""r"":50,""g"":142,""b"":141}",328E8D,,2.1983323097229004,2026-04-25T20:28:17
31424E.png,gpt-5.2,,ok,"{""r"":4,""g"":4,""b"":4}",040404,,2.234701871871948,2026-04-25T20:28:24
4D9B2D.png,gpt-5.2,,ok,"{""r"":112,""g"":174,""b"":41}",70AE29,,2.782933235168457,2026-04-25T20:28:40
5FB654.png,gpt-5.2,,ok,"{""r"":90,""g"":210,""b"":60}",5AD23C,,2.480819702148437,2026-04-25T20:28:52
6C240A.png,gpt-5.2,,ok,"{""r"":123,""g"":35,""b"":7}",7B2307,,2.3355066776275635,2026-04-25T20:28:57
97AD0B.png,gpt-5.2,,ok,"{""r"": 167, ""g"": 179, ""b"": 23}",A7B317,,2.8492000102996826,2026-04-25T20:29:26
C7DBE4.png,gpt-5.2,,ok,"{""r"":224,""g"":240,""b"":248}",E0F0F8,,2.2663490772247314,2026-04-25T20:29:41
00C859.png,gpt-5,,ok,"{""r"": 25, ""g"": 210, ""b"": 90}",19D25A,,7.842092990875244,2026-04-25T20:35:31
00C859.png,gpt-5.1,,ok,"{""r"": 46, ""g"": 206, ""b"": 86}",2ECE56,,1.7064557075500488,2026-04-25T20:35:33
00C859.png,gpt-5.2,,ok,"{""r"":40,""g"":210,""b"":40}",28D228,,3.9193341732025146,2026-04-25T20:35:37
00C859.png,gpt-5.4,,ok,"{""r"":35,""g"":237,""b"":91}",23ED5B,,5.670195817947388,2026-04-25T20:35:43
00C859.png,gpt-5.5,,ok,"{""r"":0,""g"":201,""b"":83}",00C953,,8.708406209945679,2026-04-25T20:35:51
00C895.png,gpt-5,,ok,"{""r"": 22, ""g"": 208, ""b"": 174}",16D0AE,,5.702259063720703,2026-04-25T20:35:57
00C895.png,gpt-5.1,,ok,"{""r"": 10, ""g"": 193, ""b"": 171}",0AC1AB,,2.34151291847229,2026-04-25T20:35:59
00C895.png,gpt-5.2,,ok,"{""r"":21,""g"":241,""b"":166}",15F1A6,,2.2728989124298096,2026-04-25T20:36:02
00C895.png,gpt-5.4,,ok,"{""r"": 27, ""g"": 236, ""b"": 184}",1BECB8,,2.594367265701294,2026-04-25T20:36:04
00C895.png,gpt-5.5,,ok,"{""r"":0,""g"":204,""b"":170}",00CCAA,,5.595299482345581,2026-04-25T20:36:10
00EEAA.png,gpt-5,,ok,"{""r"": 28, ""g"": 222, ""b"": 201}",1CDEC9,,6.984473943710327,2026-04-25T20:36:17
00EEAA.png,gpt-5.1,,ok,"{""r"": 0, ""g"": 230, ""b"": 190}",00E6BE,,2.0540719032287598,2026-04-25T20:36:19
00EEAA.png,gpt-5.2,,ok,"{""r"":60,""g"":255,""b"":230}",3CFFE6,,3.4033055305480957,2026-04-25T20:36:22
00EEAA.png,gpt-5.4,,ok,"{""r"": 14, ""g"": 253, ""b"": 197}",0EFDC5,,2.5880231857299805,2026-04-25T20:36:25
00EEAA.png,gpt-5.5,,ok,"{""r"":0,""g"":241,""b"":205}",00F1CD,,10.009050846099854,2026-04-25T20:36:35
00F4D0.png,gpt-5.2,,ok,"{""r"":0,""g"":255,""b"":219}",00FFDB,,3.879225492477417,2026-04-25T20:36:39
00F4D0.png,gpt-5.4,,ok,"{""r"": 36, ""g"": 254, ""b"": 245}",24FEF5,,2.9687986373901367,2026-04-25T20:36:42
00F4D0.png,gpt-5.5,,ok,"{""r"":0,""g"":255,""b"":238}",00FFEE,,10.060545921325684,2026-04-25T20:36:52
010E7C.png,gpt-5,,ok,"{""r"": 28, ""g"": 24, ""b"": 186}",1C18BA,,27.07621455192566,2026-04-25T20:37:19
010E7C.png,gpt-5.1,,ok,"{""r"": 14, ""g"": 22, ""b"": 130}",0E1682,,2.859675884246826,2026-04-25T20:37:22
010E7C.png,gpt-5.2,,ok,"{""r"":0,""g"":0,""b"":0}",000000,,3.4986352920532227,2026-04-25T20:37:25
010E7C.png,gpt-5.4,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,6.065959453582764,2026-04-25T20:37:31
010E7C.png,gpt-5.5,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,11.530922412872314,2026-04-25T20:37:43
014F70.png,gpt-5,,ok,"{""r"": 26, ""g"": 112, ""b"": 144}",1A7090,,6.951685667037964,2026-04-25T20:37:50
014F70.png,gpt-5.1,,ok,"{""r"": 12, ""g"": 96, ""b"": 128}",0C6080,,1.8468010425567627,2026-04-25T20:37:52
014F70.png,gpt-5.2,,ok,"{""r"":0,""g"":116,""b"":118}",007476,,2.649303674697876,2026-04-25T20:37:54
014F70.png,gpt-5.4,,ok,"{""r"": 0, ""g"": 93, ""b"": 121}",005D79,,4.19599723815918,2026-04-25T20:37:59
014F70.png,gpt-5.5,,ok,"{""r"":0,""g"":54,""b"":72}",003648,,10.525217294692993,2026-04-25T20:38:09
015940.png,gpt-5,,ok,"{""r"": 14, ""g"": 122, ""b"": 96}",0E7A60,,3.2921957969665527,2026-04-25T20:38:12
015940.png,gpt-5.1,,ok,"{""r"": 10, ""g"": 95, ""b"": 80}",0A5F50,,2.831474781036377,2026-04-25T20:38:15
015940.png,gpt-5.2,,ok,"{""r"":19,""g"":75,""b"":57}",134B39,,2.3558220863342285,2026-04-25T20:38:18
015940.png,gpt-5.4,,ok,"{""r"": 7, ""g"": 102, ""b"": 69}",076645,,4.9201819896698,2026-04-25T20:38:23
015940.png,gpt-5.5,,ok,"{""r"":3,""g"":83,""b"":67}",035343,,7.971969842910767,2026-04-25T20:38:31
015CBE.png,gpt-5,,ok,"{""r"": 30, ""g"": 95, ""b"": 205}",1E5FCD,,8.01020336151123,2026-04-25T20:38:39
015CBE.png,gpt-5.1,,ok,"{""r"": 32, ""g"": 106, ""b"": 202}",206ACA,,2.3419129848480225,2026-04-25T20:38:41
015CBE.png,gpt-5.2,,ok,"{""r"":6,""g"":94,""b"":238}",065EEE,,3.502357244491577,2026-04-25T20:38:44
015CBE.png,gpt-5.4,,ok,"{""r"": 1, ""g"": 108, ""b"": 251}",016CFB,,3.239907741546631,2026-04-25T20:38:48
015CBE.png,gpt-5.5,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,5.5677573680877686,2026-04-25T20:38:53
019276.png,gpt-5,,ok,"{""r"": 18, ""g"": 166, ""b"": 156}",12A69C,,3.8910892009735107,2026-04-25T20:38:57
019276.png,gpt-5.1,,ok,"{""r"": 10, ""g"": 152, ""b"": 135}",0A9887,,2.1928086280822754,2026-04-25T20:38:59
019276.png,gpt-5.2,,ok,"{""r"":16,""g"":182,""b"":162}",10B6A2,,2.735048532485962,2026-04-25T20:39:02
019276.png,gpt-5.4,,ok,"{""r"":29,""g"":169,""b"":113}",1DA971,,3.5918242931365967,2026-04-25T20:39:06
019276.png,gpt-5.5,,ok,"{""r"":0,""g"":137,""b"":125}",00897D,,8.05202341079712,2026-04-25T20:39:14
01985E.png,gpt-5,,ok,"{""r"": 26, ""g"": 172, ""b"": 112}",1AAC70,,3.3846962451934814,2026-04-25T20:39:17
01985E.png,gpt-5.1,,ok,"{""r"": 7, ""g"": 163, ""b"": 113}",07A371,,3.1721761226654053,2026-04-25T20:39:20
01985E.png,gpt-5.2,,ok,"{""r"":19,""g"":165,""b"":26}",13A51A,,3.5178897380828857,2026-04-25T20:39:24
01985E.png,gpt-5.4,,ok,"{""r"": 21, ""g"": 186, ""b"": 97}",15BA61,,3.2342607975006104,2026-04-25T20:39:27
01985E.png,gpt-5.5,,ok,"{""r"":0,""g"":158,""b"":115}",009E73,,7.177170991897583,2026-04-25T20:39:34
01AE80.png,gpt-5,,ok,"{""r"": 26, ""g"": 182, ""b"": 160}",1AB6A0,,3.2550604343414307,2026-04-25T20:39:37
01AE80.png,gpt-5.1,,ok,"{""r"": 20, ""g"": 195, ""b"": 170}",14C3AA,,2.57698917388916,2026-04-25T20:39:40
01AE80.png,gpt-5.2,,ok,"{""r"":31,""g"":184,""b"":169}",1FB8A9,,2.520402669906616,2026-04-25T20:39:43
01AE80.png,gpt-5.4,,ok,"{""r"":25,""g"":214,""b"":167}",19D6A7,,3.0066983699798584,2026-04-25T20:39:46
01AE80.png,gpt-5.5,,ok,"{""r"":0,""g"":185,""b"":170}",00B9AA,,8.280325412750244,2026-04-25T20:39:54
01C8C3.png,gpt-5,,ok,"{""r"": 30, ""g"": 226, ""b"": 214}",1EE2D6,,9.367608308792114,2026-04-25T20:40:03
01C8C3.png,gpt-5.1,,ok,"{""r"": 20, ""g"": 210, ""b"": 210}",14D2D2,,2.301156997680664,2026-04-25T20:40:06
01C8C3.png,gpt-5.2,,ok,"{""r"":0,""g"":255,""b"":255}",00FFFF,,3.053373336791992,2026-04-25T20:40:09
01C8C3.png,gpt-5.4,,ok,"{""r"": 76, ""g"": 228, ""b"": 220}",4CE4DC,,3.120445966720581,2026-04-25T20:40:12
01C8C3.png,gpt-5.5,,ok,"{""r"":0,""g"":204,""b"":204}",00CCCC,,4.501051425933838,2026-04-25T20:40:16
01CEE6.png,gpt-5,,ok,"{""r"": 24, ""g"": 196, ""b"": 210}",18C4D2,,3.8486640453338623,2026-04-25T20:40:20
01CEE6.png,gpt-5.1,,ok,"{""r"": 10, ""g"": 201, ""b"": 231}",0AC9E7,,2.231889486312866,2026-04-25T20:40:22
01CEE6.png,gpt-5.2,,ok,"{""r"":0,""g"":246,""b"":255}",00F6FF,,2.9636497497558594,2026-04-25T20:40:25
01CEE6.png,gpt-5.4,,ok,"{""r"": 94, ""g"": 238, ""b"": 241}",5EEEF1,,3.8428380489349365,2026-04-25T20:40:29
01CEE6.png,gpt-5.5,,ok,"{""r"":0,""g"":203,""b"":232}",00CBE8,,9.508497953414917,2026-04-25T20:40:39
01FAB2.png,gpt-5,,ok,"{""r"": 8, ""g"": 238, ""b"": 210}",08EED2,,3.9566092491149902,2026-04-25T20:40:43
01FAB2.png,gpt-5.1,,ok,"{""r"": 0, ""g"": 240, ""b"": 190}",00F0BE,,2.0706660747528076,2026-04-25T20:40:45
01FAB2.png,gpt-5.2,,ok,"{""r"":0,""g"":255,""b"":255}",00FFFF,,2.5053210258483887,2026-04-25T20:40:47
01FAB2.png,gpt-5.4,,ok,"{""r"": 65, ""g"": 247, ""b"": 213}",41F7D5,,2.8284099102020264,2026-04-25T20:40:50
01FAB2.png,gpt-5.5,,ok,"{""r"":0,""g"":255,""b"":213}",00FFD5,,5.264244079589844,2026-04-25T20:40:55
02ADC1.png,gpt-5,,ok,"{""r"": 30, ""g"": 192, ""b"": 205}",1EC0CD,,8.031336069107056,2026-04-25T20:41:03
02ADC1.png,gpt-5.1,,ok,"{""r"": 0, ""g"": 183, ""b"": 191}",00B7BF,,1.7626969814300537,2026-04-25T20:41:05
02ADC1.png,gpt-5.2,,ok,"{""r"":21,""g"":201,""b"":223}",15C9DF,,3.463059186935425,2026-04-25T20:41:09
02ADC1.png,gpt-5.4,,ok,"{""r"": 43, ""g"": 213, ""b"": 228}",2BD5E4,,3.4337451457977295,2026-04-25T20:41:12
02ADC1.png,gpt-5.5,,ok,"{""r"":0,""g"":200,""b"":214}",00C8D6,,9.060167074203491,2026-04-25T20:41:21
02BCC0.png,gpt-5,,ok,"{""r"": 30, ""g"": 206, ""b"": 206}",1ECECE,,10.0825035572052,2026-04-25T20:41:31
02BCC0.png,gpt-5.1,,ok,"{""r"": 0, ""g"": 193, ""b"": 198}",00C1C6,,1.5446348190307617,2026-04-25T20:41:33
02BCC0.png,gpt-5.2,,ok,"{""r"":0,""g"":206,""b"":206}",00CECE,,3.553283929824829,2026-04-25T20:41:36
02BCC0.png,gpt-5.4,,ok,"{""r"":47,""g"":218,""b"":229}",2FDAE5,,3.4035589694976807,2026-04-25T20:41:40
02BCC0.png,gpt-5.5,,ok,"{""r"":0,""g"":199,""b"":203}",00C7CB,,6.1466224193573,2026-04-25T20:41:46
02CA54.png,gpt-5,,ok,"{""r"": 38, ""g"": 221, ""b"": 86}",26DD56,,8.295343160629272,2026-04-25T20:41:54
02CA54.png,gpt-5.1,,ok,"{""r"": 40, ""g"": 210, ""b"": 60}",28D23C,,2.0674259662628174,2026-04-25T20:41:56
02CA54.png,gpt-5.2,,ok,"{""r"":0,""g"":255,""b"":0}",00FF00,,4.270053863525391,2026-04-25T20:42:01
02CA54.png,gpt-5.4,,ok,"{""r"":24,""g"":233,""b"":79}",18E94F,,2.998867988586426,2026-04-25T20:42:04
02CA54.png,gpt-5.5,,ok,"{""r"":0,""g"":250,""b"":0}",00FA00,,11.202784299850464,2026-04-25T20:42:15
031284.png,gpt-5,,ok,"{""r"": 32, ""g"": 24, ""b"": 160}",2018A0,,4.474656343460083,2026-04-25T20:42:19
031284.png,gpt-5.1,,ok,"{""r"": 10, ""g"": 20, ""b"": 120}",0A1478,,2.2523343563079834,2026-04-25T20:42:21
031284.png,gpt-5.2,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,3.100980043411255,2026-04-25T20:42:25
031284.png,gpt-5.4,,ok,"{""r"":0,""g"":0,""b"":202}",0000CA,,3.6218738555908203,2026-04-25T20:42:28
031284.png,gpt-5.5,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,9.758961915969849,2026-04-25T20:42:38
0400B4.png,gpt-5,,ok,"{""r"": 12, ""g"": 18, ""b"": 230}",0C12E6,,3.8392081260681152,2026-04-25T20:42:42
0400B4.png,gpt-5.1,,ok,"{""r"": 19, ""g"": 16, ""b"": 210}",1310D2,,3.735065221786499,2026-04-25T20:42:46
0400B4.png,gpt-5.2,,ok,"{""r"":1,""g"":1,""b"":245}",0101F5,,3.4641103744506836,2026-04-25T20:42:49
0400B4.png,gpt-5.4,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,3.6361231803894043,2026-04-25T20:42:53
0400B4.png,gpt-5.5,,ok,"{""r"":0,""g"":0,""b"":255}",0000FF,,5.700155258178711,2026-04-25T20:42:58
0484E1.png,gpt-5,,ok,"{""r"": 40, ""g"": 160, ""b"": 235}",28A0EB,,3.8010289669036865,2026-04-25T20:43:02
0484E1.png,gpt-5.1,,ok,"{""r"": 40, ""g"": 140, ""b"": 220}",288CDC,,1.8388164043426514,2026-04-25T20:43:04
0484E1.png,gpt-5.2,,ok,"{""r"":0,""g"":181,""b"":255}",00B5FF,,4.033950090408325,2026-04-25T20:43:08
