"image_name","hex","chroma","model","status","response_hex","error_cromatic"
"08D23E.png","08D23E",0.688229236728353,"gpt-4o","ok","00FF33",47.0106370941726
"08ECE6.png","08ECE6",0.359042232925547,"gpt-4o","ok","00E5E5",10.6770782520313
"08F3A2.png","08F3A2",0.53307762330001,"gpt-4o","ok","2EE8A5",39.6736688497547
"090267.png","090267",0.501290122935132,"gpt-4o","ok","1A0D7D",29.8998327754521
"094F36.png","094F36",0.215110497958497,"gpt-4o","ok","0B4F3F",9.21954445729289
"096A65.png","096A65",0.198762549586641,"gpt-4o","ok","0F6C6C",9.4339811320566
"0974BA.png","0974BA",0.33045911929804,"gpt-4o","ok","0078D7",30.6267856622271
"09A94D.png","09A94D",0.507001478566192,"gpt-4o","ok","00A550",10.295630140987
"09C671.png","09C671",0.508825955570747,"gpt-4o","ok","1ED760",31.9217793990247
"0A4D28.png","0A4D28",0.253114823592276,"gpt-4o","ok","0B4D2E",6.08276253029822
"0A89B4.png","0A89B4",0.25805714139958,"gpt-4o","ok","008DB8",11.4891252930761
"0ADD41.png","0ADD41",0.716589840567023,"gpt-4o","ok","00FF33",38.1051177665153
"0B4C9A.png","0B4C9A",0.369064454662859,"gpt-4o","ok","1A4F9C",15.4272486205415
"0B5373.png","0B5373",0.189965921402393,"gpt-4o","ok","0A5C75",9.2736184954957
"0BA45B.png","0BA45B",0.445871344149019,"gpt-4o","ok","00A651",15
"0C48CA.png","0C48CA",0.593902364751842,"gpt-4o","ok","0051BA",21.9317121994613
"0C48CD.png","0C48CD",0.606310700592754,"gpt-4o","ok","1E50A2",47.2969343615419
"0C686D.png","0C686D",0.182443480282427,"gpt-4o","ok","0F6C6C",5.09901951359278
"0D95E4.png","0D95E4",0.366435672356557,"gpt-4o","ok","009FE3",16.431676725155
"0DB886.png","0DB886",0.395216837437658,"gpt-4o","ok","17B890",14.142135623731
"0E7F9E.png","0E7F9E",0.225004564417123,"gpt-4o","ok","0084A8",17.9164728671689
"0F0E2D.png","0F0E2D",0.169934179738304,"gpt-4o","ok","0E0B3D",16.3095064303001
"0F44B3.png","0F44B3",0.516639070151261,"gpt-4o","ok","1E4EA1",25.475478405714
"0F5045.png","0F5045",0.169782074277861,"gpt-4o","ok","155E55",22.0907220343745
"0F61D2.png","0F61D2",0.506328168571443,"gpt-4o","ok","1E73E6",30.8058436014987
"0F7825.png","0F7825",0.43614278387341,"gpt-4o","ok","007A00",39.9749921826134
"0FD546.png","0FD546",0.677965160430412,"gpt-4o","ok","00FF33",48.4767985741633
"101546.png","101546",0.267057133523587,"gpt-4o","ok","1A1B4B",12.6885775404495
"10A95B.png","10A95B",0.463270851017137,"gpt-4o","ok","00A550",19.824227601599
"10F265.png","10F265",0.696539370344098,"gpt-4o","ok","1EF876",22.8254244210267
"1132CB.png","1132CB",0.700141193219755,"gpt-4o","ok","0000FF",74.1147758547511
"11632E.png","11632E",0.32346948511466,"gpt-4o","ok","126B3E",17.9164728671689
"116466.png","116466",0.175656344178327,"gpt-4o","ok","136B6A",8.30662386291807
"116A56.png","116A56",0.22685192184154,"gpt-4o","ok","166B5A",6.48074069840786
"1197E4.png","1197E4",0.359865303427456,"gpt-4o","ok","009FE3",18.8148877222268
"1230D1.png","1230D1",0.731468882659281,"gpt-4o","ok","0000FF",68.8767014308903
"125313.png","125313",0.339420057258473,"gpt-4o","ok","0B4F0B",11.3578166916005
"12878B.png","12878B",0.221997182983843,"gpt-4o","ok","008B8B",18.4390889145858
"12A84B.png","12A84B",0.506167715458159,"gpt-4o","ok","00A550",18.9208879284245
"12BC58.png","12BC58",0.542287903245475,"gpt-4o","ok","00D943",40.0749298190278
"12BEA0.png","12BEA0",0.348484884219134,"gpt-4o","ok","20C99D",18.0554700852678
"12E41B.png","12E41B",0.800177158659076,"gpt-4o","ok","00FF00",42.2137418384109
"130DD2.png","130DD2",0.840510728912075,"gpt-4o","ok","0000FF",50.5470078244004
"131536.png","131536",0.183697295161011,"gpt-4o","ok","1A194D",24.3721152139079
"134FDF.png","134FDF",0.645901298806769,"gpt-4o","ok","1E4BFF",34.0734500748016
"135249.png","135249",0.163616436644311,"gpt-4o","ok","175E54",16.7630546142402
"145CF6.png","145CF6",0.677054968806851,"gpt-4o","ok","3366FF",33.7934904974316
"14A1DA.png","14A1DA",0.305716574611521,"gpt-4o","ok","00A4E0",21.095023109729
"14A9A4.png","14A9A4",0.275193908101387,"gpt-4o","ok","17BEBB",31.288975694324
"14C3A7.png","14C3A7",0.348678938408151,"gpt-4o","ok","20C997",20.8806130178211
"14C7D5.png","14C7D5",0.295771677000749,"gpt-4o","ok","00C5CD",21.6333076527839
"15D028.png","15D028",0.722462565377979,"gpt-4o","ok","00FF00",65.1920240520265
"1604C3.png","1604C3",0.805580665056623,"gpt-4o","ok","0000FF",64.0312423743285
"1634A7.png","1634A7",0.544617100711315,"gpt-4o","ok","1F3FBA",23.7276210354093
"166565.png","166565",0.174767374999466,"gpt-4o","ok","20615B",14.6969384566991
"16BA53.png","16BA53",0.547783169985963,"gpt-4o","ok","00C13F",30.5450486986025
"170947.png","170947",0.332128168270969,"gpt-4o","ok","2E1A47",28.6006992921502
"171C75.png","171C75",0.447719855855489,"gpt-4o","ok","1E1A8A",22.2261107708929
"175703.png","175703",0.385570486273185,"gpt-4o","ok","1D5E0D",13.6014705087354
"1762DB.png","1762DB",0.538363631645954,"gpt-4o","ok","2D6CC0",36.2353418639869
"17B935.png","17B935",0.622299891270701,"gpt-4o","ok","00FF00",90.7634287585038
"181CE6.png","181CE6",0.872802403632446,"gpt-4o","ok","0000FF",44.5533388198909
"188A3B.png","188A3B",0.436216202876555,"gpt-4o","ok","008000",64.4748012792595
"18AC75.png","18AC75",0.393679127536528,"gpt-4o","ok","20B283",17.2046505340853
"19026C.png","19026C",0.511020876745459,"gpt-4o","ok","2E1A7B",35.2420203734122
"19B73E.png","19B73E",0.59275285176497,"gpt-4o","ok","00FF00",98.2496819333274
"19BF28.png","19BF28",0.668127750498579,"gpt-4o","ok","00FF00",79.5047168412038
"19E866.png","19E866",0.657302914377984,"gpt-4o","ok","1EF876",23.1732604525129
"19FEAA.png","19FEAA",0.546376333541345,"gpt-4o","ok","2EEB98",33.555923471125
"1A32F8.png","1A32F8",0.865528949308601,"gpt-4o","ok","0000FF",56.7890834580027
"1AA63F.png","1AA63F",0.529084423571174,"gpt-4o","ok","00A550",31.0805405358401
"1AF1E8.png","1AF1E8",0.364394423132396,"gpt-4o","ok","17E9E0",11.7046999107196
"1AF588.png","1AF588",0.608580611050392,"gpt-4o","ok","2CFF77",26.7020598456374
"1BC4ED.png","1BC4ED",0.302570360133463,"gpt-4o","ok","00CFFF",34.2636833980236
"1BD328.png","1BD328",0.729585540313581,"gpt-4o","ok","1AFF00",59.472682804797
"1BD4E4.png","1BD4E4",0.308068250873374,"gpt-4o","ok","1ED2E8",5.3851648071345
"1C26A7.png","1C26A7",0.608865891974821,"gpt-4o","ok","1E1FB6",16.6733320005331
"1C7978.png","1C7978",0.200079789854587,"gpt-4o","ok","2A7F7F",16.7630546142402
"1CD5C9.png","1CD5C9",0.335497025282609,"gpt-4o","ok","17D1CC",7.07106781186548
"1CE124.png","1CE124",0.777371771634853,"gpt-4o","ok","1EFF00",46.9041575982343
"1D0D07.png","1D0D07",0.0592327224689287,"gpt-4o","ok","2A130A",14.6287388383278
"1D25E6.png","1D25E6",0.84590302915413,"gpt-4o","ok","0000FF",53.2447180478965
"1D337B.png","1D337B",0.354064271971215,"gpt-4o","ok","2D3E75",20.3224014329016
"1D37EF.png","1D37EF",0.813611579647927,"gpt-4o","ok","0000FF",64.2028036770981
"1D4836.png","1D4836",0.156750478732914,"gpt-4o","ok","204E3A",7.81024967590665
"1D79FD.png","1D79FD",0.570011925341979,"gpt-4o","ok","4287F5",40.3608721412211
"1DB411.png","1DB411",0.666155178101404,"gpt-4o","ok","33CC33",47.0744091837593
"1DBB50.png","1DBB50",0.556707845146589,"gpt-4o","ok","00D933",50.81338406365
"1E6296.png","1E6296",0.257232084882327,"gpt-4o","ok","1E73B9",38.9101529166874
"1E6337.png","1E6337",0.280205472730222,"gpt-4o","ok","236B3A",9.89949493661166
"1E8856.png","1E8856",0.3394598108916,"gpt-4o","ok","218559",5.19615242270663
"1E9FAE.png","1E9FAE",0.241986728813635,"gpt-4o","ok","00A5B5",31.3847096529504
"1EA95E.png","1EA95E",0.447259644465469,"gpt-4o","ok","22B573",24.5153013442625
"1EF440.png","1EF440",0.785991173762879,"gpt-4o","ok","00FF33",34.4963766213207
"1F413B.png","1F413B",0.105792980538852,"gpt-4o","ok","23433B",4.47213595499958
"1FD28A.png","1FD28A",0.473460283433132,"gpt-4o","ok","2AD4A5",29.2232783924049
"20413A.png","20413A",0.105795572011694,"gpt-4o","ok","23433C",4.12310562561766
"2069C1.png","2069C1",0.398299158365984,"gpt-4o","ok","2D6CC0",13.3790881602597
"207679.png","207679",0.187563600671659,"gpt-4o","ok","317D7D",18.8148877222268
"20D811.png","20D811",0.770841326080755,"gpt-4o","ok","00FF00",53.2353266168247
"20ED3E.png","20ED3E",0.76750988980439,"gpt-4o","ok","00FF33",38.3275357934736
"211D89.png","211D89",0.524952669313933,"gpt-4o","ok","1E1E96",13.3790881602597
"21931E.png","21931E",0.538107256081722,"gpt-4o","ok","228B22",9
"21FFBA.png","21FFBA",0.504307804728087,"gpt-4o","ok","2EE8A0",37.0675059857013
"221E85.png","221E85",0.503597077247718,"gpt-4o","ok","1E1E9C",23.3452350598575
"223706.png","223706",0.23223236913647,"gpt-4o","ok","2B3A0B",10.7238052947636
"22D8F2.png","22D8F2",0.309973824657859,"gpt-4o","ok","1ED2F0",7.48331477354788
"22E14F.png","22E14F",0.6896050746452,"gpt-4o","ok","2AFF4D",31.1126983722081
"22F379.png","22F379",0.640425206637785,"gpt-4o","ok","2CFF77",15.7480157480236
"233814.png","233814",0.189766385946128,"gpt-4o","ok","2A3B1F",13.3790881602597
"236D8C.png","236D8C",0.195960590433492,"gpt-4o","ok","237C94",17
"23BE10.png","23BE10",0.6941385235257,"gpt-4o","ok","3EDC02",42.7200187265876
"23E8F3.png","23E8F3",0.330492632522539,"gpt-4o","ok","00E5EE",35.4823899984203
"2404DE.png","2404DE",0.886391255342787,"gpt-4o","ok","3F00FF",42.8252262107277
"2417A5.png","2417A5",0.655570487344887,"gpt-4o","ok","1E1FB3",17.2046505340853
"24435A.png","24435A",0.131493742678746,"gpt-4o","ok","25465D",4.35889894354067
"247ABF.png","247ABF",0.32253406270715,"gpt-4o","ok","0078D4",41.7252920900501
"24E5F6.png","24E5F6",0.324104935339316,"gpt-4o","ok","00E5EE",36.8781778291715
"2520BD.png","2520BD",0.713846208589725,"gpt-4o","ok","0000FF",82.1522975941635
"256506.png","256506",0.415000207747647,"gpt-4o","ok","2E5902",15.52417469626
"25B516.png","25B516",0.65902950207266,"gpt-4o","ok","32CD32",39.1024295920343
"25FE32.png","25FE32",0.83884491271637,"gpt-4o","ok","39FF14",36.0693775937429
"26384B.png","26384B",0.104482058378553,"gpt-4o","ok","2D3E50",10.4880884817015
"267C34.png","267C34",0.389330755696925,"gpt-4o","ok","228B22",23.7697286480094
"26C630.png","26C630",0.66879882681611,"gpt-4o","ok","2ECC40",18.8679622641132
"26DE20.png","26DE20",0.769781986891269,"gpt-4o","ok","32CD32",27.5136329843952
"270E1E.png","270E1E",0.123861903046058,"gpt-4o","ok","2E0E1A",8.06225774829855
"271C85.png","271C85",0.510602602578129,"gpt-4o","ok","2A1F92",13.6747943311773
"275E05.png","275E05",0.388847531070719,"gpt-4o","ok","2F5D1C",24.3721152139079
"27A5A2.png","27A5A2",0.255064609191544,"gpt-4o","ok","26A69A",8.12403840463596
"27DE87.png","27DE87",0.522424015847328,"gpt-4o","ok","2EEB7F",16.7928556237467
"2812B4.png","2812B4",0.721853541742919,"gpt-4o","ok","2A00FF",77.1556867638413
"282B77.png","282B77",0.376224476157574,"gpt-4o","ok","2A2A8F",24.1039415863879
"285614.png","285614",0.322625021034737,"gpt-4o","ok","2E4E1C",12.8062484748657
"28D9F4.png","28D9F4",0.308679289503754,"gpt-4o","ok","3DDCFF",23.895606290697
"290F96.png","290F96",0.621154853972077,"gpt-4o","ok","3F00FF",108.323589305377
"2911F4.png","2911F4",0.936270384373713,"gpt-4o","ok","0000FF",45.7274534606947
"294B2A.png","294B2A",0.193263202134544,"gpt-4o","ok","2F4F2F",8.77496438739212
"295B5C.png","295B5C",0.129800055214357,"gpt-4o","ok","2F6D6D",25.475478405714
"2978B6.png","2978B6",0.295326147508491,"gpt-4o","ok","2D7DBF",11.0453610171873
"29B804.png","29B804",0.682178080170734,"gpt-4o","ok","39FF14",74.5184540902453
"29E9A6.png","29E9A6",0.475123192230892,"gpt-4o","ok","3DFFB5",33.3016516106934
"29FE9B.png","29FE9B",0.581560601391929,"gpt-4o","ok","3CFF8F",22.494443758404
"2A205A.png","2A205A",0.299058043844858,"gpt-4o","ok","2E1A47",20.3224014329016
"2A6FCF.png","2A6FCF",0.427548539178375,"gpt-4o","ok","3478C1",19.4164878389476
"2A7E47.png","2A7E47",0.332412168287614,"gpt-4o","ok","228B22",40.024992192379
"2AFE0D.png","2AFE0D",0.876244595495508,"gpt-4o","ok","39FF14",16.583123951777
"2B240D.png","2B240D",0.11756765952717,"gpt-4o","ok","2B2300",13.0384048104053
"2B46AD.png","2B46AD",0.477874318359866,"gpt-4o","ok","2F4FCD",33.4813380855664
"2B4B57.png","2B4B57",0.100429348508924,"gpt-4o","ok","2F4F5B",6.92820323027551
"2B5AD2.png","2B5AD2",0.537269228296522,"gpt-4o","ok","3366CC",15.6204993518133
"2B6DAC.png","2B6DAC",0.296168373368947,"gpt-4o","ok","2F73B7",13.1529464379659
"2B9703.png","2B9703",0.580726028641244,"gpt-4o","ok","3C9A06",17.5214154679352
"2BEB74.png","2BEB74",0.621663905092074,"gpt-4o","ok","3DFF70",27.2029410174709
"2C0275.png","2C0275",0.529693942631235,"gpt-4o","ok","3F007F",21.5638586528478
"2C3B33.png","2C3B33",0.0647698595446828,"gpt-4o","ok","2A3C34",2.44948974278318
"2C4BBE.png","2C4BBE",0.5258179549223,"gpt-4o","ok","3B5DC9",25.8843582110896
"2C731F.png","2C731F",0.407194593537635,"gpt-4o","ok","2E7D32",21.5638586528478
"2CE188.png","2CE188",0.527783557228246,"gpt-4o","ok","2EEB7F",13.6014705087354
"2CE953.png","2CE953",0.701776145678634,"gpt-4o","ok","2EFF4D",22.8910462845192
"2CF0BC.png","2CF0BC",0.441278154563361,"gpt-4o","ok","3CE3AC",26.0959767013998
"2D0308.png","2D0308",0.163990827054878,"gpt-4o","ok","2E0000",8.60232526704263
"2E1510.png","2E1510",0.110583823247281,"gpt-4o","ok","2E1A15",7.07106781186548
"2E3456.png","2E3456",0.169882383892363,"gpt-4o","ok","2C2F5C",8.06225774829855
"2E5412.png","2E5412",0.311281610219129,"gpt-4o","ok","355E19",14.0712472794703
"2F2456.png","2F2456",0.2577424979293,"gpt-4o","ok","2E1A47",18.0554700852678
"2F516D.png","2F516D",0.150815565727831,"gpt-4o","ok","2F4F6F",2.82842712474619
"2FAE0C.png","2FAE0C",0.641272620997121,"gpt-4o","ok","39A000",20.976176963403
"2FE9ED.png","2FE9ED",0.330312992032353,"gpt-4o","ok","3FE0E8",19.0262975904404
"307A6B.png","307A6B",0.200552004397277,"gpt-4o","ok","317873",8.30662386291807
"30859F.png","30859F",0.201868969893468,"gpt-4o","ok","2D8C9E",7.68114574786861
"31424E.png","31424E",0.0746995753524185,"gpt-4o","ok","2F4550",4.12310562561766
"31678C.png","31678C",0.196852449752247,"gpt-4o","ok","2F6E9C",17.5783958312469
"31BD81.png","31BD81",0.407203130746265,"gpt-4o","ok","3CCF91",26.4764045897475
"324FE5.png","324FE5",0.66683263746577,"gpt-4o","ok","3B4CCA",28.6181760425084
"328B55.png","328B55",0.333964728273551,"gpt-4o","ok","2E8B57",4.47213595499958
"330419.png","330419",0.188695117831257,"gpt-4o","ok","3F0D1B",15.1327459504216
"330DC9.png","330DC9",0.798340479334465,"gpt-4o","ok","3F00FF",56.8242905807015
"3330E8.png","3330E8",0.809699939945668,"gpt-4o","ok","3F00FF",54.561891462815
"337E9E.png","337E9E",0.20226227868104,"gpt-4o","ok","3B88A3",13.7477270848675
"33C441.png","33C441",0.614762951129536,"gpt-4o","ok","32CD32",17.5214154679352
"33EA46.png","33EA46",0.731711561829284,"gpt-4o","ok","32CD32",35.2420203734122
"33EAB2.png","33EAB2",0.440814241833658,"gpt-4o","ok","3CE3AC",12.8840987267251
"347DE4.png","347DE4",0.449899495934684,"gpt-4o","ok","4285F4",22.7156333832011
"354CA9.png","354CA9",0.429205536503894,"gpt-4o","ok","3B4CCA",33.5410196624968
"3551CC.png","3551CC",0.554340065964087,"gpt-4o","ok","3B5FC4",17.2046505340853
"359084.png","359084",0.22251691567429,"gpt-4o","ok","35978F",13.0384048104053
"3590BE.png","3590BE",0.251742890851112,"gpt-4o","ok","3498DB",30.0998338865848
"362BFF.png","362BFF",0.906486088319412,"gpt-4o","ok","3F00FF",43.9317652729776
"363BC2.png","363BC2",0.617462135185342,"gpt-4o","ok","3333FF",61.595454377738
"36439C.png","36439C",0.416948032565217,"gpt-4o","ok","3F3FBF",36.3593179253957
"36ABC8.png","36ABC8",0.246802587507665,"gpt-4o","ok","3DB7E4",31.2569992161756
"36F683.png","36F683",0.612753724765163,"gpt-4o","ok","3CFF7F",11.5325625946708
"372CB2.png","372CB2",0.619301762483192,"gpt-4o","ok","3F00FF",89.044932477935
"37544C.png","37544C",0.0964301207443481,"gpt-4o","ok","335753",8.60232526704263
"37E908.png","37E908",0.813295665905612,"gpt-4o","ok","39FF14",25.1396101799531
"37ECD3.png","37ECD3",0.369487495593783,"gpt-4o","ok","3FE0D0",14.7309198626562
"382EE5.png","382EE5",0.804407929261263,"gpt-4o","ok","3F00FF",53.3010318849457
"387EF0.png","387EF0",0.492875126795478,"gpt-4o","ok","4A86E8",21.2602916254693
"3889B5.png","3889B5",0.238715111327489,"gpt-4o","ok","3498DB",41.0487515035476
"38C1B8.png","38C1B8",0.286000370163544,"gpt-4o","ok","3CC7C4",14
"38DB64.png","38DB64",0.600131737879246,"gpt-4o","ok","3DFF5E",36.8374809127877
"390935.png","390935",0.248541597695166,"gpt-4o","ok","3C0028",16.0934769394311
"394D5C.png","394D5C",0.0884106432653149,"gpt-4o","ok","3B5369",14.456832294801
"39AB25.png","39AB25",0.586346054601061,"gpt-4o","ok","39A846",33.1360830515618
"39B68F.png","39B68F",0.333327926677152,"gpt-4o","ok","3CB371",30.2985148150862
"39D414.png","39D414",0.742234686208058,"gpt-4o","ok","3DFE00",46.690470119715
"3A2A32.png","3A2A32",0.0694404745814675,"gpt-4o","ok","3C2A35",3.60555127546399
"3A8808.png","3A8808",0.511016843960827,"gpt-4o","ok","4B7000",30.4795013082563
"3ADCB7.png","3ADCB7",0.373333291418206,"gpt-4o","ok","3ED6B5",7.48331477354788
"3AF528.png","3AF528",0.81652171098806,"gpt-4o","ok","39FF14",22.3830292855994
"3B6BB4.png","3B6BB4",0.330779227720632,"gpt-4o","ok","3B73AF",9.4339811320566
"3B7FBB.png","3B7FBB",0.282609388637583,"gpt-4o","ok","428BCA",20.4450483002609
"3B9C8C.png","3B9C8C",0.240573148073551,"gpt-4o","ok","3AA69D",19.7484176581315
"3BD827.png","3BD827",0.728753082017888,"gpt-4o","ok","39FF14",43.4281015012169
"3BF42C.png","3BF42C",0.807134260720762,"gpt-4o","ok","39FF14",26.4764045897475
"3C539B.png","3C539B",0.332241616893821,"gpt-4o","ok","3B5998",6.78232998312527
"3D0D07.png","3D0D07",0.203438096981086,"gpt-4o","ok","3D0C0C",5.09901951359278
"3D3AA5.png","3D3AA5",0.499920216656737,"gpt-4o","ok","3F3FBF",26.5518360947035
"3D5D09.png","3D5D09",0.34932012751302,"gpt-4o","ok","4B5D06",14.3178210632764
"3D60C8.png","3D60C8",0.464215516212325,"gpt-4o","ok","4863A0",41.5932686861708
"3D85FE.png","3D85FE",0.517426683596525,"gpt-4o","ok","4A86E8",25.5734237050888
"3D8EE2.png","3D8EE2",0.372409552662906,"gpt-4o","ok","4A90E2",13.1529464379659
"3F2F2D.png","3F2F2D",0.060197852576645,"gpt-4o","ok","3B2828",9.48683298050514
"3F9594.png","3F9594",0.200223509863472,"gpt-4o","ok","359C9C",14.5945195193264
"401756.png","401756",0.324704741331711,"gpt-4o","ok","4B215D",16.431676725155
"4097E9.png","4097E9",0.365087585081613,"gpt-4o","ok","4DA3EC",17.9443584449264
"40E373.png","40E373",0.580955476471037,"gpt-4o","ok","4CFF66",33.1209903233584
"40E680.png","40E680",0.554947448031973,"gpt-4o","ok","4CFF72",31.0644491340181
"40F406.png","40F406",0.8397753742641,"gpt-4o","ok","39FF14",19.131126469709
"411A3A.png","411A3A",0.200067625893444,"gpt-4o","ok","4E213D",15.0665191733194
"418298.png","418298",0.171704393045083,"gpt-4o","ok","3C8DA3",16.3401346383682
"418CCD.png","418CCD",0.301755235098874,"gpt-4o","ok","4A90E2",23.1948270094864
"4219AD.png","4219AD",0.663762808236254,"gpt-4o","ok","4B0082",50.5470078244004
"427F9B.png","427F9B",0.17837597433984,"gpt-4o","ok","3E8EAD",23.7697286480094
"428867.png","428867",0.241044994773029,"gpt-4o","ok","4E937A",25.0199920063936
"42B6C2.png","42B6C2",0.241539067162597,"gpt-4o","ok","3CB7C9",9.2736184954957
"42CD4A.png","42CD4A",0.611296915544312,"gpt-4o","ok","3DFF3D",51.9037570894439
"42CDDA.png","42CDDA",0.273915398074525,"gpt-4o","ok","4DD0E1",13.3790881602597
"432B8A.png","432B8A",0.455129001638035,"gpt-4o","ok","4B0082",44.4634681508314
"433117.png","433117",0.150059540000445,"gpt-4o","ok","4A3515",8.30662386291807
"433BD1.png","433BD1",0.674120969431751,"gpt-4o","ok","4B42F5",37.5366487582469
"4376E7.png","4376E7",0.490300208608246,"gpt-4o","ok","4A73E5",7.87400787401181
"43DCC2.png","43DCC2",0.341033437757158,"gpt-4o","ok","4EE2C6",13.1529464379659
"440230.png","440230",0.266574462981462,"gpt-4o","ok","5B083D",27.0924343682881
"44C43E.png","44C43E",0.607408603347712,"gpt-4o","ok","39E600",71.5611626512594
"44D4D3.png","44D4D3",0.290352115076081,"gpt-4o","ok","4DDDD3",12.7279220613579
"454796.png","454796",0.368227286976587,"gpt-4o","ok","3F3FBF",42.2018956920184
"454EA8.png","454EA8",0.412725380544658,"gpt-4o","ok","4B4FBF",23.7907545067406
"456C61.png","456C61",0.124012131557203,"gpt-4o","ok","3F6F66",8.36660026534076
"45D182.png","45D182",0.46363520098212,"gpt-4o","ok","4ADE80",14.0712472794703
"4615C0.png","4615C0",0.740120977789544,"gpt-4o","ok","4B0082",65.6505902486794
"462935.png","462935",0.117022801385081,"gpt-4o","ok","4C2A35",6.08276253029822
"4631CF.png","4631CF",0.706543973393464,"gpt-4o","ok","4B3CF8",42.743420546325
"469A1D.png","469A1D",0.528347846062525,"gpt-4o","ok","4CAF50",55.4797260267208
"46C267.png","46C267",0.48327500535184,"gpt-4o","ok","4CAF50",30.4302481094059
"4735E7.png","4735E7",0.780939415962889,"gpt-4o","ok","4B3FFF",26.3058928759318
"47399E.png","47399E",0.473026202441746,"gpt-4o","ok","4B3FAE",17.5499287747842
"47AADC.png","47AADC",0.270506130507364,"gpt-4o","ok","4DA6FF",35.7351367704113
"47DA49.png","47DA49",0.655574001928776,"gpt-4o","ok","3EDC3E",14.3527000944073
"47DC04.png","47DC04",0.766315635764048,"gpt-4o","ok","4CFF00",35.5808937493144
"4833C4.png","4833C4",0.655387965683846,"gpt-4o","ok","4B3FEC",41.8688428309166
"486213.png","486213",0.334293378354697,"gpt-4o","ok","4A5D04",15.9373774505092
"486CB8.png","486CB8",0.339444084309948,"gpt-4o","ok","4C6EF5",61.1637147334921
"488500.png","488500",0.494022673475213,"gpt-4o","ok","4B7000",21.2132034355964
"48B509.png","48B509",0.642981792886182,"gpt-4o","ok","5DBB00",23.6220236220354
"48E088.png","48E088",0.501687707313579,"gpt-4o","ok","4DE58C",8.12403840463596
