image_name,model,temperature,status,response_raw,response_hex,error_message,elapsed_seconds,executed_at
096A65.png,gpt-4o,0.2,ok,#007C7C,007C7C,,1.138857126235962,2026-04-25T04:06:13
096A65.png,gpt-4o-mini,0.2,ok,#008B8B,008B8B,,1.3047363758087158,2026-04-25T04:06:14
0974BA.png,gpt-4o,0.2,ok,#2A6DB4,2A6DB4,,1.3261525630950928,2026-04-25T04:06:16
0974BA.png,gpt-4o-mini,0.2,ok,#007BFF,007BFF,,1.499419927597046,2026-04-25T04:06:17
09A94D.png,gpt-4o,0.2,ok,#00A050,00A050,,1.3326141834259033,2026-04-25T04:06:18
09A94D.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,0.9808995723724365,2026-04-25T04:06:19
09C671.png,gpt-4o,0.2,ok,#00A57D,00A57D,,1.6573901176452637,2026-04-25T04:06:21
09C671.png,gpt-4o-mini,0.2,ok,#00B140,00B140,,2.020554542541504,2026-04-25T04:06:23
0A4D28.png,gpt-4o,0.2,ok,#0B6623,0B6623,,2.2531282901763916,2026-04-25T04:06:25
0A4D28.png,gpt-4o-mini,0.2,ok,#1B3A24,1B3A24,,1.305830717086792,2026-04-25T04:06:27
0A89B4.png,gpt-4o,0.2,ok,#2A8FAD,2A8FAD,,1.4194526672363281,2026-04-25T04:06:28
0A89B4.png,gpt-4o-mini,0.2,ok,#00B2E2,00B2E2,,1.1179428100585938,2026-04-25T04:06:29
0ADD41.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.6554505825042725,2026-04-25T04:06:31
0ADD41.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.0351192951202393,2026-04-25T04:06:32
0B4C9A.png,gpt-4o,0.2,ok,#2E4A7F,2E4A7F,,1.2276842594146729,2026-04-25T04:06:33
0B4C9A.png,gpt-4o-mini,0.2,ok,#1E3A5F,1E3A5F,,1.0649449825286865,2026-04-25T04:06:34
0B5373.png,gpt-4o,0.2,ok,#2A5C66,2A5C66,,3.2038846015930176,2026-04-25T04:06:37
0B5373.png,gpt-4o-mini,0.2,ok,#1F3A3D,1F3A3D,,1.9816715717315674,2026-04-25T04:06:39
0BA45B.png,gpt-4o,0.2,ok,#00A050,00A050,,1.9766075611114502,2026-04-25T04:06:41
0BA45B.png,gpt-4o-mini,0.2,ok,#00B300,00B300,,0.8906996250152588,2026-04-25T04:06:42
0C48CA.png,gpt-4o,0.2,ok,#1E3A9B,1E3A9B,,1.8232989311218262,2026-04-25T04:06:44
0C48CA.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,0.8185629844665527,2026-04-25T04:06:45
0C48CD.png,gpt-4o,0.2,ok,#1E3A8A,1E3A8A,,1.423213243484497,2026-04-25T04:06:46
0C48CD.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.1206080913543701,2026-04-25T04:06:47
0C686D.png,gpt-4o,0.2,ok,#006666,006666,,1.0776166915893555,2026-04-25T04:06:49
0C686D.png,gpt-4o-mini,0.2,ok,#008B8B,008B8B,,0.8403396606445312,2026-04-25T04:06:49
0D95E4.png,gpt-4o,0.2,ok,#2BA5E0,2BA5E0,,1.0863256454467773,2026-04-25T04:06:50
0D95E4.png,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,,0.8989567756652832,2026-04-25T04:06:51
0DB886.png,gpt-4o,0.2,ok,#20C997,20C997,,1.386699914932251,2026-04-25T04:06:53
0DB886.png,gpt-4o-mini,0.2,ok,#00B2A9,00B2A9,,1.3562729358673096,2026-04-25T04:06:54
0E7F9E.png,gpt-4o,0.2,ok,#008080,008080,,1.344916582107544,2026-04-25T04:06:55
0E7F9E.png,gpt-4o-mini,0.2,ok,#0095B7,0095B7,,0.9307506084442139,2026-04-25T04:06:56
0F0E2D.png,gpt-4o,0.2,ok,#0A0A1E,0A0A1E,,2.39532470703125,2026-04-25T04:06:59
0F0E2D.png,gpt-4o-mini,0.2,ok,#000000,000000,,1.0813612937927246,2026-04-25T04:07:00
0F44B3.png,gpt-4o,0.2,ok,#2A3D9C,2A3D9C,,1.5789971351623535,2026-04-25T04:07:02
0F44B3.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.3485887050628662,2026-04-25T04:07:03
0F5045.png,gpt-4o,0.2,ok,#0A403D,0A403D,,1.2760372161865234,2026-04-25T04:07:04
0F5045.png,gpt-4o-mini,0.2,ok,#004B4D,004B4D,,1.3514180183410645,2026-04-25T04:07:05
0F61D2.png,gpt-4o,0.2,ok,#3366CC,3366CC,,1.3270294666290283,2026-04-25T04:07:07
0F61D2.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.3399803638458252,2026-04-25T04:07:08
0F7825.png,gpt-4o,0.2,ok,#008000,008000,,1.2727932929992676,2026-04-25T04:07:09
0F7825.png,gpt-4o-mini,0.2,ok,#4CAF50,4CAF50,,1.3413488864898682,2026-04-25T04:07:11
0FD546.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.6153221130371094,2026-04-25T04:07:12
0FD546.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.187868595123291,2026-04-25T04:07:14
101546.png,gpt-4o,0.2,ok,#000080,000080,,1.658881425857544,2026-04-25T04:07:15
101546.png,gpt-4o-mini,0.2,ok,#000033,000033,,0.9120829105377197,2026-04-25T04:07:16
10A95B.png,gpt-4o,0.2,ok,#00A050,00A050,,1.196401596069336,2026-04-25T04:07:17
10A95B.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.405167818069458,2026-04-25T04:07:19
10F265.png,gpt-4o,0.2,ok,#00FF80,00FF80,,1.2605392932891846,2026-04-25T04:07:20
10F265.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.5953953266143799,2026-04-25T04:07:22
1132CB.png,gpt-4o,0.2,ok,#0000FF,0000FF,,1.3441681861877441,2026-04-25T04:07:23
1132CB.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.6394829750061035,2026-04-25T04:07:25
11632E.png,gpt-4o,0.2,ok,"```hex
267F3C
```",267F3C,,1.3790111541748047,2026-04-25T04:07:26
11632E.png,gpt-4o-mini,0.2,ok,#4B8B3B,4B8B3B,,1.5215308666229248,2026-04-25T04:07:28
116466.png,gpt-4o,0.2,ok,#00665E,00665E,,1.4929029941558838,2026-04-25T04:07:29
116466.png,gpt-4o-mini,0.2,ok,#007B7F,007B7F,,0.8805601596832275,2026-04-25T04:07:30
116A56.png,gpt-4o,0.2,ok,#267360,267360,,1.615588665008545,2026-04-25T04:07:32
116A56.png,gpt-4o-mini,0.2,ok,#007A7A,007A7A,,1.251695156097412,2026-04-25T04:07:33
1197E4.png,gpt-4o,0.2,ok,#3E97D1,3E97D1,,1.4340293407440186,2026-04-25T04:07:34
1197E4.png,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,,1.39201021194458,2026-04-25T04:07:36
1230D1.png,gpt-4o,0.2,ok,```#0000FF```,0000FF,,1.6117095947265625,2026-04-25T04:07:37
1230D1.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.4027390480041504,2026-04-25T04:07:39
125313.png,gpt-4o,0.2,ok,#006400,006400,,1.500617504119873,2026-04-25T04:07:40
125313.png,gpt-4o-mini,0.2,ok,#4B8B3B,4B8B3B,,1.6114296913146973,2026-04-25T04:07:42
12878B.png,gpt-4o,0.2,ok,#008080,008080,,1.0502583980560303,2026-04-25T04:07:43
12878B.png,gpt-4o-mini,0.2,ok,#008C8C,008C8C,,0.9176580905914307,2026-04-25T04:07:44
12A84B.png,gpt-4o,0.2,ok,#00A000,00A000,,1.4229154586791992,2026-04-25T04:07:45
12A84B.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.259749412536621,2026-04-25T04:07:47
12BC58.png,gpt-4o,0.2,ok,#00A651,00A651,,1.7939939498901367,2026-04-25T04:07:48
12BC58.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.2530615329742432,2026-04-25T04:07:50
12BEA0.png,gpt-4o,0.2,ok,#00BFBF,00BFBF,,1.1013519763946533,2026-04-25T04:07:51
12BEA0.png,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,,0.9946107864379883,2026-04-25T04:07:52
12E41B.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.1650588512420654,2026-04-25T04:07:53
12E41B.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.0950431823730469,2026-04-25T04:07:54
130DD2.png,gpt-4o,0.2,ok,#0000FF,0000FF,,1.2461233139038086,2026-04-25T04:07:55
130DD2.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,0.9573466777801514,2026-04-25T04:07:56
131536.png,gpt-4o,0.2,ok,#0F0F3D,0F0F3D,,2.113950729370117,2026-04-25T04:07:58
131536.png,gpt-4o-mini,0.2,ok,#000000,000000,,1.412304162979126,2026-04-25T04:08:00
134FDF.png,gpt-4o,0.2,ok,#3366CC,3366CC,,2.2711408138275146,2026-04-25T04:08:02
134FDF.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.395566463470459,2026-04-25T04:08:03
135249.png,gpt-4o,0.2,ok,#0A4F4F,0A4F4F,,1.484097957611084,2026-04-25T04:08:05
135249.png,gpt-4o-mini,0.2,ok,#004B4D,004B4D,,1.0278611183166504,2026-04-25T04:08:06
145CF6.png,gpt-4o,0.2,ok,#3366CC,3366CC,,1.1214115619659424,2026-04-25T04:08:07
145CF6.png,gpt-4o-mini,0.2,ok,#1E90FF,1E90FF,,1.5010406970977783,2026-04-25T04:08:09
14A1DA.png,gpt-4o,0.2,ok,#39B3E6,39B3E6,,1.493821144104004,2026-04-25T04:08:10
14A1DA.png,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,,1.5771739482879639,2026-04-25T04:08:12
14A9A4.png,gpt-4o,0.2,ok,#00B7BE,00B7BE,,1.4371540546417236,2026-04-25T04:08:13
14A9A4.png,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,,1.1145765781402588,2026-04-25T04:08:14
14C3A7.png,gpt-4o,0.2,ok,#00BFBF,00BFBF,,2.950948715209961,2026-04-25T04:08:17
14C3A7.png,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,,1.427412509918213,2026-04-25T04:08:19
14C7D5.png,gpt-4o,0.2,ok,#3CB9CC,3CB9CC,,1.0363962650299072,2026-04-25T04:08:20
14C7D5.png,gpt-4o-mini,0.2,ok,#00B2E2,00B2E2,,1.0079469680786133,2026-04-25T04:08:21
15D028.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.316770076751709,2026-04-25T04:08:22
15D028.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,2.4112391471862793,2026-04-25T04:08:24
1604C3.png,gpt-4o,0.2,ok,#0000FF,0000FF,,1.4450955390930176,2026-04-25T04:08:26
1604C3.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,0.8357584476470947,2026-04-25T04:08:27
1634A7.png,gpt-4o,0.2,ok,#0000FF,0000FF,,2.0601212978363037,2026-04-25T04:08:29
1634A7.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,2.1641969680786133,2026-04-25T04:08:31
166565.png,gpt-4o,0.2,ok,#00665E,00665E,,1.9650852680206299,2026-04-25T04:08:33
166565.png,gpt-4o-mini,0.2,ok,#008B8B,008B8B,,1.1621136665344238,2026-04-25T04:08:34
16BA53.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.1538522243499756,2026-04-25T04:08:35
16BA53.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.0769565105438232,2026-04-25T04:08:36
170947.png,gpt-4o,0.2,ok,```#0B0B45```,0B0B45,,1.2192115783691406,2026-04-25T04:08:37
170947.png,gpt-4o-mini,0.2,ok,#1E1E78,1E1E78,,1.013153314590454,2026-04-25T04:08:39
171C75.png,gpt-4o,0.2,ok,#000080,000080,,2.004753351211548,2026-04-25T04:08:41
171C75.png,gpt-4o-mini,0.2,ok,#1E1E78,1E1E78,,2.2734768390655518,2026-04-25T04:08:43
175703.png,gpt-4o,0.2,ok,#267F00,267F00,,2.0985164642333984,2026-04-25T04:08:45
175703.png,gpt-4o-mini,0.2,ok,#4B8B3B,4B8B3B,,1.0467236042022705,2026-04-25T04:08:46
1762DB.png,gpt-4o,0.2,ok,#3366CC,3366CC,,1.1275715827941895,2026-04-25T04:08:47
1762DB.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,1.0437822341918945,2026-04-25T04:08:48
17B935.png,gpt-4o,0.2,ok,```#00FF00```,00FF00,,1.4492518901824951,2026-04-25T04:08:50
17B935.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,3.0121686458587646,2026-04-25T04:08:53
181CE6.png,gpt-4o,0.2,ok,#0000FF,0000FF,,1.3014154434204102,2026-04-25T04:08:54
181CE6.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,0.9447143077850342,2026-04-25T04:08:55
188A3B.png,gpt-4o,0.2,ok,#008000,008000,,1.2888877391815186,2026-04-25T04:08:56
188A3B.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.1540396213531494,2026-04-25T04:08:57
18AC75.png,gpt-4o,0.2,ok,#2ABF8A,2ABF8A,,1.0599358081817627,2026-04-25T04:08:58
18AC75.png,gpt-4o-mini,0.2,ok,#00B2A9,00B2A9,,1.190958023071289,2026-04-25T04:09:00
19026C.png,gpt-4o,0.2,ok,#000080,000080,,1.3811914920806885,2026-04-25T04:09:01
19026C.png,gpt-4o-mini,0.2,ok,#1E1E78,1E1E78,,1.480665683746338,2026-04-25T04:09:02
19B73E.png,gpt-4o,0.2,ok,#00FF00,00FF00,,2.32535719871521,2026-04-25T04:09:05
19B73E.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,0.8705587387084961,2026-04-25T04:09:06
19BF28.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.0953543186187744,2026-04-25T04:09:07
19BF28.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.3247427940368652,2026-04-25T04:09:08
19E866.png,gpt-4o,0.2,ok,#00FF66,00FF66,,1.3088383674621582,2026-04-25T04:09:09
19E866.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.1371376514434814,2026-04-25T04:09:11
19FEAA.png,gpt-4o,0.2,ok,#40E0D0,40E0D0,,1.441697597503662,2026-04-25T04:09:12
19FEAA.png,gpt-4o-mini,0.2,ok,#00FFFF,00FFFF,,1.0210587978363037,2026-04-25T04:09:13
1A32F8.png,gpt-4o,0.2,ok,#0000FF,0000FF,,0.9366297721862793,2026-04-25T04:09:14
1A32F8.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,3.828808546066284,2026-04-25T04:09:18
1AA63F.png,gpt-4o,0.2,ok,#00A000,00A000,,1.0397801399230957,2026-04-25T04:09:19
1AA63F.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.0187759399414062,2026-04-25T04:09:20
1AF1E8.png,gpt-4o,0.2,ok,#00FFFF,00FFFF,,0.965095043182373,2026-04-25T04:09:21
1AF1E8.png,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,,1.235762357711792,2026-04-25T04:09:22
1AF588.png,gpt-4o,0.2,ok,#00FF99,00FF99,,1.7221198081970215,2026-04-25T04:09:24
1AF588.png,gpt-4o-mini,0.2,ok,#00FFCC,00FFCC,,1.6308090686798096,2026-04-25T04:09:25
1BC4ED.png,gpt-4o,0.2,ok,#00BFFF,00BFFF,,1.5560026168823242,2026-04-25T04:09:27
1BC4ED.png,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,,1.6197168827056885,2026-04-25T04:09:29
1BD328.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.0373497009277344,2026-04-25T04:09:30
1BD328.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,2.3147785663604736,2026-04-25T04:09:32
1BD4E4.png,gpt-4o,0.2,ok,#00C8C8,00C8C8,,1.055011510848999,2026-04-25T04:09:33
1BD4E4.png,gpt-4o-mini,0.2,ok,#00BFFF,00BFFF,,1.1523089408874512,2026-04-25T04:09:34
1C26A7.png,gpt-4o,0.2,ok,#0000FF,0000FF,,1.3667047023773193,2026-04-25T04:09:36
1C26A7.png,gpt-4o-mini,0.2,ok,#1E1E78,1E1E78,,1.6813619136810303,2026-04-25T04:09:37
1C7978.png,gpt-4o,0.2,ok,#007C7C,007C7C,,2.107550621032715,2026-04-25T04:09:39
1C7978.png,gpt-4o-mini,0.2,ok,#008B8B,008B8B,,4.642168283462524,2026-04-25T04:09:44
1CD5C9.png,gpt-4o,0.2,ok,#00C8C8,00C8C8,,3.212590456008911,2026-04-25T04:09:47
1CD5C9.png,gpt-4o-mini,0.2,ok,#00B2B2,00B2B2,,1.4498474597930908,2026-04-25T04:09:49
1CE124.png,gpt-4o,0.2,ok,#00FF00,00FF00,,1.1166889667510986,2026-04-25T04:09:50
1CE124.png,gpt-4o-mini,0.2,ok,#00FF00,00FF00,,1.408780813217163,2026-04-25T04:09:51
1D0D07.png,gpt-4o,0.2,ok,#000000,000000,,1.0963151454925537,2026-04-25T04:09:52
1D0D07.png,gpt-4o-mini,0.2,ok,#000000,000000,,1.24363112449646,2026-04-25T04:09:54
1D25E6.png,gpt-4o,0.2,ok,#0000FF,0000FF,,0.9545533657073975,2026-04-25T04:09:55
1D25E6.png,gpt-4o-mini,0.2,ok,#0000FF,0000FF,,0.8826460838317871,2026-04-25T04:09:55
1D337B.png,gpt-4o,0.2,ok,#1E2D7D,1E2D7D,,1.3958930969238281,2026-04-25T04:09:57
1D337B.png,gpt-4o-mini,0.2,ok,#1E1E78,1E1E78,,1.2138471603393555,2026-04-25T04:09:58
